"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
2162,"170720_Poo_TruePoo_Full2","Adenine",3.27,NA,2867964,2853971,100363,3.922897947,1093.557714,0.004879071,2867964
2163,"170720_Poo_TruePoo_Full3","Adenine",3.23,NA,3160637,3146644,119038,3.988950562,195.3691655,0.004427272,3160637
2164,"170720_Poo_TruePoo_Half1","Adenine",3.35,NA,1582570,1568577,51756,4.282262342,Inf,0.008841947,1582570
2165,"170720_Poo_TruePoo_Half2","Adenine",3.115,NA,1634540,1620547,57689,4.605726233,Inf,0.008560818,1634540
2166,"170720_Poo_TruePoo_Half3","Adenine",3.205,NA,1463150,1449157,61695,3.358344274,40.3267034,0.009563613,1463150
2197,"170720_Poo_TruePoo_Full1","Thymine",3.5,NA,769936,769936,49193,NA,Inf,0,769936
2198,"170720_Poo_TruePoo_Full2","Thymine",3.36,NA,850879,850879,51381,NA,Inf,0,850879
2199,"170720_Poo_TruePoo_Full3","Thymine",3.56,NA,837442,837442,49625,NA,549.0641361,0,837442
2200,"170720_Poo_TruePoo_Half1","Thymine",3.59,NA,407441,407441,33996,NA,Inf,0,407441
2201,"170720_Poo_TruePoo_Half2","Thymine",3.54,NA,455224,455224,33483,NA,Inf,0,455224
2202,"170720_Poo_TruePoo_Half3","Thymine",3.56,NA,436064,436064,36844,NA,Inf,0,436064
2233,"170720_Poo_TruePoo_Full1","Uracil",4.27,NA,48667,48667,9324,NA,Inf,0,48667
2234,"170720_Poo_TruePoo_Full2","Uracil",4.27,NA,69724,69724,8620,NA,Inf,0,69724
2235,"170720_Poo_TruePoo_Full3","Uracil",4.35,NA,37622,37622,5513,NA,Inf,0,37622
2236,"170720_Poo_TruePoo_Half1","Uracil",4.25,NA,36682,36682,7134,NA,Inf,0,36682
2237,"170720_Poo_TruePoo_Half2","Uracil",4.37,NA,38921,38921,5970,NA,Inf,0,38921
2238,"170720_Poo_TruePoo_Half3","Uracil",4.34,NA,65471,65471,11963,NA,Inf,0,65471
2269,"170720_Poo_TruePoo_Full1","Guanine",8.775,"Bad IR",402586,402353,55799,14.93881035,Inf,0.000578758,402586
2270,"170720_Poo_TruePoo_Full2","Guanine",8.785,"Bad IR",349863,349630,20264,25.61410059,Inf,0.000665975,349863
