"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"3050","170712_Poo_TruePoo_Full2","Methionine Sulfoxide",9.915,NA,51833796,51771051,4852514,3.695417255,"170712_Poo_TruePoo_Full2 Methionine Sulfoxide","170712","Poo","TruePoo","Full2",51833796,52580100.6235029,36864071.4750893,32761957.9516404,37745412.1000411,40274593.1560628,39068728.228626,47425169.7954052,41011930.2709968,42737258.2626869,37227040.8978459,67127328.6077448,43367345.7689779,65671858.2266599,36065945.4630004,36381873.6440396,"d4 Taurine.Norm.Area","13C Acetyl CoA.Norm.Area","d4 Taurine.Norm.Area",47425169.7954052,52580100.6235029,47425169.7954052
"3051","170712_Poo_TruePoo_Full3","Methionine Sulfoxide",9.89,NA,58176684,58113939,5231577,3.792997706,"170712_Poo_TruePoo_Full3 Methionine Sulfoxide","170712","Poo","TruePoo","Full3",58176684,46079930.9031451,38941548.6944873,40182577.4003616,50775730.2841686,39897210.9289378,44791268.001231,48906490.1680192,50241267.8017492,48010036.1883357,44621557.9576953,80689210.4646222,49958381.9462618,81087716.3627356,41589350.46044,45776499.8688118,"d4 Taurine.Norm.Area","13C Acetyl CoA.Norm.Area","d4 Taurine.Norm.Area",48906490.1680192,46079930.9031451,48906490.1680192
"3052","170712_Poo_TruePoo_Half1","Methionine Sulfoxide",9.97,NA,41568564,41505819,3634489,3.597816516,"170712_Poo_TruePoo_Half1 Methionine Sulfoxide","170712","Poo","TruePoo","Half1",83137128,79840023.3616507,70848495.8297112,77405789.2451574,72034911.3245329,71719292.770384,82398464.3595158,56643209.4984489,71169401.7210321,73513346.6897202,60910566.4942657,88292117.0157991,56830535.7195658,37482675.7708593,79785287.2665579,67303441.7108968,"d4 Taurine.Norm.Area","13C Acetyl CoA.Norm.Area","d4 Taurine.Norm.Area",56643209.4984489,79840023.3616507,56643209.4984489
"3053","170712_Poo_TruePoo_Half2","Methionine Sulfoxide",9.97,NA,42263180,42200435,3696067,3.548963232,"170712_Poo_TruePoo_Half2 Methionine Sulfoxide","170712","Poo","TruePoo","Half2",84526360,130561010.4655,68481435.2230532,78277926.4354415,79120069.0143198,91248764.1816804,91853007.9115002,44052242.5625389,64819518.2698029,57289356.5093892,51266803.8368979,86182284.2534642,56289641.6358246,41312701.1546587,82155808.3376934,85664231.2347869,"d4 Taurine.Norm.Area","13C Acetyl CoA.Norm.Area","d4 Taurine.Norm.Area",44052242.5625389,130561010.4655,44052242.5625389
"3054","170712_Poo_TruePoo_Half3","Methionine Sulfoxide",9.96,NA,46625280,46562535,4059331,4.054461725,"170712_Poo_TruePoo_Half3 Methionine Sulfoxide","170712","Poo","TruePoo","Half3",93250560,92674131.356145,81379507.0910441,75794201.1295262,65932338.8085533,90058881.5022241,94432560.9565388,53088983.5551611,69290364.2289597,70521333.1412294,55980879.1098674,98784563.8261382,62684785.2230629,41015554.1499617,94878952.8061794,77639709.0270101,"d4 Taurine.Norm.Area","13C Acetyl CoA.Norm.Area","d4 Taurine.Norm.Area",53088983.5551611,92674131.356145,53088983.5551611
"3055","170712_Poo_TruePoo_Full1","Cys-Gly oxidized",11.8,NA,15188556,15180141,707591,1.667994673,"170712_Poo_TruePoo_Full1 Cys-Gly oxidized","170712","Poo","TruePoo","Full1",15188556,11064386.8327976,13167270.3126936,12358771.8220058,10682583.2016849,12028507.7576496,12869777.2033113,15997024.1612925,11217835.4535405,12119453.2136161,10534669.1856819,17603612.0561251,12501619.7063795,17164477.9773659,12117501.9701449,11859843.3461035,"inj.vol.Norm.Area","15N AMP.Norm.Area","inj.vol.Norm.Area",15188556,11859843.3461035,15188556
"3056","170712_Poo_TruePoo_Full2","Cys-Gly oxidized",11.8,NA,13878710,13870295,660432,1.58452949,"170712_Poo_TruePoo_Full2 Cys-Gly oxidized","170712","Poo","TruePoo","Full2",13878710,14078536.1026697,9870505.28620434,8772147.68223827,10106487.8282687,10783686.357468,10460811.1116136,12698282.3772195,10981111.3731934,11443074.9702942,9967691.82753551,17973615.646857,11611783.4664737,17583907.5241359,9656803.79567027,9741394.85293088,"inj.vol.Norm.Area","15N AMP.Norm.Area","inj.vol.Norm.Area",13878710,9741394.85293088,13878710
"3057","170712_Poo_TruePoo_Full3","Cys-Gly oxidized",11.8,NA,14522485,14514070,684346,1.598073682,"170712_Poo_TruePoo_Full3 Cys-Gly oxidized","170712","Poo","TruePoo","Full3",14522485,11502805.9237952,9720871.28225566,10030665.8515994,12675005.3580896,9959430.60724011,11181120.5616129,12208392.1089024,12541588.9642642,11984612.7770803,11138756.3120177,20142224.8238542,12470972.9492121,20241702.7509179,10381834.7264599,11427061.2724734,"inj.vol.Norm.Area","15N AMP.Norm.Area","inj.vol.Norm.Area",14522485,11427061.2724734,14522485
"3058","170712_Poo_TruePoo_Half1","Cys-Gly oxidized",11.91,NA,6178367,6169952,285092,1.735065019,"170712_Poo_TruePoo_Half1 Cys-Gly oxidized","170712","Poo","TruePoo","Half1",12356734,11866682.8523798,10530265.3378627,11504880.8008195,10706603.1671294,10659692.5435259,12246945.8663405,8418922.92308445,10577961.8223754,10926344.1298412,9053183.40993153,13122923.9030377,8446765.36052789,5571078.35272771,11858547.3853083,10003361.2720668,"inj.vol.Norm.Area","15N AMP.Norm.Area","inj.vol.Norm.Area",12356734,10003361.2720668,12356734
"3059","170712_Poo_TruePoo_Half2","Cys-Gly oxidized",11.955,NA,6274696,6266281,272096,1.557718952,"170712_Poo_TruePoo_Half2 Cys-Gly oxidized","170712","Poo","TruePoo","Half2",12549392,19384027.6601011,10167246.9432814,11621704.5639433,11746735.1146761,13547448.5264889,13637158.9012057,6540313.10938251,9623572.38640016,8505590.35387395,7611438.82140833,12795242.4374142,8357165.48574296,6133581.06712113,12197442.8321128,12718328.5562514,"inj.vol.Norm.Area","15N AMP.Norm.Area","inj.vol.Norm.Area",12549392,12718328.5562514,12549392
"3060","170712_Poo_TruePoo_Half3","Cys-Gly oxidized",11.935,NA,6561753,6553338,255599,1.473781889,"170712_Poo_TruePoo_Half3 Cys-Gly oxidized","170712","Poo","TruePoo","Half3",13123506,13042383.0044255,11452847.5709568,10666806.2185208,9278908.82315433,12674328.9450243,13289853.4905153,7471414.58689425,9751496.51327497,9924735.45045652,7878402.04802651,13902327.4077894,8821868.25455608,5772274.94376813,13352675.9134274,10926531.5645742,"inj.vol.Norm.Area","15N AMP.Norm.Area","inj.vol.Norm.Area",13123506,10926531.5645742,13123506
"3061","170712_Poo_TruePoo_Full1","N-Acetyl-Lysine",9.89,NA,417817792,417613455,38457424,0.978786032,"170712_Poo_TruePoo_Full1 N-Acetyl-Lysine","170712","Poo","TruePoo","Full1",417817792,304367161.454543,362214802.296992,339974040.619942,293864230.818536,330888897.690869,354031146.517118,440057719.354089,308588337.180809,333390691.120366,289795305.005431,484252902.021415,343903603.6173,472172883.935487,333337014.90264,326249154.977921,"d4 Taurine.Norm.Area","Heavy Proline.Norm.Area","d4 Taurine.Norm.Area",440057719.354089,343903603.6173,440057719.354089
"3062","170712_Poo_TruePoo_Full2","N-Acetyl-Lysine",9.88,NA,431005344,430801007,38922056,0.979135041,"170712_Poo_TruePoo_Full2 N-Acetyl-Lysine","170712","Poo","TruePoo","Full2",431005344,437210972.485741,306529967.57871,272420313.516307,313858439.513093,334888937.667017,324862000.263717,394346993.647292,341020000.050835,355366346.295113,309548109.659538,558173230.422524,360605613.01598,546070788.373299,299893436.918372,302520424.421816,"d4 Taurine.Norm.Area","Heavy Proline.Norm.Area","d4 Taurine.Norm.Area",394346993.647292,360605613.01598,394346993.647292
"3063","170712_Poo_TruePoo_Full3","N-Acetyl-Lysine",9.885,NA,454419744,454215407,41959848,0.986191146,"170712_Poo_TruePoo_Full3 N-Acetyl-Lysine","170712","Poo","TruePoo","Full3",454419744,359931659.297476,304173551.533334,313867262.278691,396610682.677358,311638256.601939,349865876.483348,382009994.624132,392435980.928482,375007766.928315,348540266.475433,630265732.624014,390226351.413816,633378473.601193,324855606.919078,357561550.80275,"d4 Taurine.Norm.Area","Heavy Proline.Norm.Area","d4 Taurine.Norm.Area",382009994.624132,390226351.413816,382009994.624132
"3064","170712_Poo_TruePoo_Half1","N-Acetyl-Lysine",9.9,NA,349996544,349792207,32635016,1.028573901,"170712_Poo_TruePoo_Half1 N-Acetyl-Lysine","170712","Poo","TruePoo","Half1",699993088,672232320.785895,596525987.474509,651736699.910958,606515298.698626,603857872.207435,693773731.436518,476921155.263508,599227931.975444,618963341.607757,512851196.064295,743396760.541771,478498393.534032,315594423.220232,671771457.040048,566677549.845584,"d4 Taurine.Norm.Area","Heavy Proline.Norm.Area","d4 Taurine.Norm.Area",476921155.263508,478498393.534032,476921155.263508
"3065","170712_Poo_TruePoo_Half2","N-Acetyl-Lysine",9.9,NA,364631104,364426767,33719580,1.016584334,"170712_Poo_TruePoo_Half2 N-Acetyl-Lysine","170712","Poo","TruePoo","Half2",729262208,1126432165.90401,590832524.407448,675353031.527344,682618726.590086,787260627.860984,792473819.539634,380066474.866642,559238857.735419,494271403.890294,442311044.308533,743548910.720454,485646233.280011,356430723.652249,708809963.996688,739079340.65661,"d4 Taurine.Norm.Area","Heavy Proline.Norm.Area","d4 Taurine.Norm.Area",380066474.866642,485646233.280011,380066474.866642
"3066","170712_Poo_TruePoo_Half3","N-Acetyl-Lysine",9.9,NA,383527136,383322799,37858204,1.010968616,"170712_Poo_TruePoo_Half3 N-Acetyl-Lysine","170712","Poo","TruePoo","Half3",767054272,762312723.490563,669406152.27876,623462912.922242,542341859.888586,740800374.687538,776777097.077095,436695840.026313,569964082.684968,580089705.124722,460483802.687505,812575513.653708,515628348.985281,337383025.144036,780448997.548822,638643569.389879,"d4 Taurine.Norm.Area","Heavy Proline.Norm.Area","d4 Taurine.Norm.Area",436695840.026313,515628348.985281,436695840.026313
"3067","170712_Poo_TruePoo_Full1","Carnitine",10.31,NA,87165864,87128908,7492474,0.850632236,"170712_Poo_TruePoo_Full1 Carnitine","170712","Poo","TruePoo","Full1",87165864,63497598.9759018,75565872.9722226,70925967.1455263,61306459.5822505,69030609.0537001,73858584.6748126,91805595.76881,64378227.8919528,69552537.4875943,60457593.3040733,101025670.537276,71745759.3141832,98505516.4563419,69541339.4630392,68062657.9753703,"Heavy Valine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Valine.Norm.Area",98505516.4563419,101025670.537276,98505516.4563419
"3068","170712_Poo_TruePoo_Full2","Carnitine",10.3,NA,86456056,86419100,7705792,0.855273927,"170712_Poo_TruePoo_Full2 Carnitine","170712","Poo","TruePoo","Full2",86456056,87700853.0108658,61487339.8012047,54645229.3661199,62957369.7875462,67175911.2776109,65164591.7575257,79102698.4718824,68405750.9540184,71283507.6490505,62092753.7813062,111964867.115686,72334460.59737,109537218.776494,60156107.4292554,60683059.0828041,"Heavy Valine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Valine.Norm.Area",109537218.776494,111964867.115686,109537218.776494
"3069","170712_Poo_TruePoo_Full3","Carnitine",10.3,NA,81570320,81533364,6764237,0.832709255,"170712_Poo_TruePoo_Full3 Carnitine","170712","Poo","TruePoo","Full3",81570320,64609297.9336436,54600475.1371686,56340538.3670933,71193342.1216191,55940422.1557378,62802446.1494948,68572455.1279372,70443965.0048527,67315524.8087726,62564493.388928,113135439.588592,70047326.8988449,113694190.129117,58312994.0106287,64183853.1529047,"Heavy Valine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Valine.Norm.Area",113694190.129117,113135439.588592,113694190.129117
"3070","170712_Poo_TruePoo_Half1","Carnitine",10.305,NA,89858552,89821596,7897632,0.823792539,"170712_Poo_TruePoo_Half1 Carnitine","170712","Poo","TruePoo","Half1",179717104,172589769.781898,153152830.74575,167327698.353665,155717499.047379,155035228.034598,178120338.58975,122445336.003506,153846531.368229,158913425.207863,131670059.775806,190860617.365908,122850278.13673,81026108.3316445,172471447.045343,145489505.405036,"Heavy Valine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Valine.Norm.Area",81026108.3316445,190860617.365908,81026108.3316445
"3071","170712_Poo_TruePoo_Half2","Carnitine",10.31,NA,90205376,90168420,7696833,0.801688572,"170712_Poo_TruePoo_Half2 Carnitine","170712","Poo","TruePoo","Half2",180410752,278665851.456998,146164903.192688,167074266.219658,168871712.317499,194758867.708105,196048549.0062,94023902.2240406,138349007.757259,122276836.355606,109422464.576154,183945111.45689,120143072.259703,88176699.9367208,175351111.338181,182839393.256373,"Heavy Valine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Valine.Norm.Area",88176699.9367208,183945111.45689,88176699.9367208
"3072","170712_Poo_TruePoo_Half3","Carnitine",10.31,NA,91078512,91041556,7604376,0.830346953,"170712_Poo_TruePoo_Half3 Carnitine","170712","Poo","TruePoo","Half3",182157024,181031019.756026,158967933.557627,148057514.230606,128793206.418554,175922351.986023,184465962.161961,103704806.186613,135352822.97311,137757415.864515,109353877.762849,192967228.976506,122449387.181292,80120390.5013317,185337950.60759,151662556.670824,"Heavy Valine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Valine.Norm.Area",80120390.5013317,192967228.976506,80120390.5013317
"3073","170712_Poo_TruePoo_Full1","Homocystine",12.385,NA,3688427,3688427,207474,1.535958207,"170712_Poo_TruePoo_Full1 Homocystine","170712","Poo","TruePoo","Full1",3688427,2686903.42469259,3197572.91856037,3001235.11906762,2594185.27415252,2921032.96607158,3125328.94639081,3884757.43422637,2724167.27228026,2943118.38849845,2558265.46384905,4274905.26455164,3035924.65727105,4168264.84444089,2942644.54364428,2880074.07771603,"Heavy Proline.Norm.Area","Heavy Histidine.Norm.Area","Heavy Proline.Norm.Area",3035924.65727105,2558265.46384905,3035924.65727105
"3074","170712_Poo_TruePoo_Full2","Homocystine",12.375,NA,3800877,3800877,248160,1.477080036,"170712_Poo_TruePoo_Full2 Homocystine","170712","Poo","TruePoo","Full2",3800877,3855602.14647521,2703174.61210102,2402374.16633266,2767801.70039192,2953261.8990752,2864838.04009714,3477600.54263536,3007329.47462763,3133844.60543285,2729790.49280284,4922323.63951541,3180047.7642879,4815596.67134879,2644649.49843868,2667815.93133824,"Heavy Proline.Norm.Area","Heavy Histidine.Norm.Area","Heavy Proline.Norm.Area",3180047.7642879,2729790.49280284,3180047.7642879
"3075","170712_Poo_TruePoo_Full3","Homocystine",12.345,NA,4098054,4098054,253630,1.898389772,"170712_Poo_TruePoo_Full3 Homocystine","170712","Poo","TruePoo","Full3",4098054,3245940.33508953,2743101.84804687,2830521.79539593,3576719.57710684,2810420.1476347,3155164.96260799,3445047.46367139,3539071.22791717,3381899.88349549,3143210.32932652,5683870.56404568,3519144.31851093,5711941.92489854,2929617.02684546,3224566.1920742,"Heavy Proline.Norm.Area","Heavy Histidine.Norm.Area","Heavy Proline.Norm.Area",3519144.31851093,3143210.32932652,3519144.31851093
"3076","170712_Poo_TruePoo_Half1","Homocystine",12.48,NA,2497134,2497134,133813,1.577971761,"170712_Poo_TruePoo_Half1 Homocystine","170712","Poo","TruePoo","Half1",4994268,4796202.17088019,4256057.24039998,4649971.26484612,4327328.3689924,4308368.32450792,4949894.51403554,3402707.97681872,4275334.90926575,4416141.90648221,3659059.44097784,5303941.87617668,3413961.16025423,2251683.84643715,4792914.02832893,4043096.42770673,"Heavy Proline.Norm.Area","Heavy Histidine.Norm.Area","Heavy Proline.Norm.Area",3413961.16025423,3659059.44097784,3413961.16025423
"3077","170712_Poo_TruePoo_Half2","Homocystine",12.535,NA,2482263,2482263,161353,1.572913149,"170712_Poo_TruePoo_Half2 Homocystine","170712","Poo","TruePoo","Half2",4964526,7668300.52828783,4022151.97344548,4597533.84642184,4646995.79803726,5359356.09019271,5394845.4181021,2587340.8432592,3807074.9025264,3364802.41091811,3011077.0247906,5061784.16905346,3306085.69246013,2426438.08407854,4825295.28709737,5031357.12025351,"Heavy Proline.Norm.Area","Heavy Histidine.Norm.Area","Heavy Proline.Norm.Area",3306085.69246013,3011077.0247906,3306085.69246013
"3078","170712_Poo_TruePoo_Half3","Homocystine",12.51,NA,2505185,2505185,171210,2.286679093,"170712_Poo_TruePoo_Half3 Homocystine","170712","Poo","TruePoo","Half3",5010370,4979398.38133828,4372536.11070812,4072436.57854006,3542556.87468484,4838880.51838293,5073879.13209114,2852480.99888379,3722984.20751417,3789124.39700975,3007863.086996,5307713.05885528,3368065.2141722,2203773.38266219,5097863.84952002,4171596.06245432,"Heavy Proline.Norm.Area","Heavy Histidine.Norm.Area","Heavy Proline.Norm.Area",3368065.2141722,3007863.086996,3368065.2141722
"3079","170712_Poo_TruePoo_Full1","Methyl 3-methylthiopropionate",6.995,NA,7691591,7544312,207816,10.46537616,"170712_Poo_TruePoo_Full1 Methyl 3-methylthiopropionate","170712","Poo","TruePoo","Full1",7691591,5603082.88580328,6667997.7893673,6258568.49836108,5409734.85635044,6091320.46602508,6517345.1978578,8101004.93198825,5680790.34069683,6137375.88107591,5334830.16401089,8914592.27976534,6330907.66620678,8692211.71060671,6136387.75773343,6005907.62823663,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",7691591,7691591,7691591
"3080","170712_Poo_TruePoo_Full2","Methyl 3-methylthiopropionate",7.045,NA,7795734,7648455,245894,5.76351767,"170712_Poo_TruePoo_Full2 Methyl 3-methylthiopropionate","170712","Poo","TruePoo","Full2",7795734,7907977.22308556,5544307.33525255,4927354.9155106,5676859.79341166,6057245.26142916,5875884.77966497,7132682.48055407,6168139.78314918,6427626.81909713,5598897.4538297,10095860.9698693,6522391.14227669,9876960.15975276,5424270.24422557,5471785.42259463,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",7795734,7795734,7795734
"3081","170712_Poo_TruePoo_Full3","Methyl 3-methylthiopropionate",7.135,NA,7443788,7296509,222392,12.11593476,"170712_Poo_TruePoo_Full3 Methyl 3-methylthiopropionate","170712","Poo","TruePoo","Full3",7443788,5895991.54014452,4982625.56307679,5141416.91991044,6496825.63173472,5104903.88118883,5731105.32137492,6257653.74724382,6428440.41037896,6142951.20805268,5709390.68419226,10324297.2147747,6392244.76993223,10375286.6012153,5321415.49843607,5857167.11535953,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",7443788,7443788,7443788
"3082","170712_Poo_TruePoo_Half1","Methyl 3-methylthiopropionate",6.94,NA,3226113,3078834,114147,4.222329398,"170712_Poo_TruePoo_Half1 Methyl 3-methylthiopropionate","170712","Poo","TruePoo","Half1",6452226,6196339.55330584,5498512.1311065,6007420.00515251,5590589.17401916,5566094.19457795,6394898.72804533,4396047.80489096,5523417.45782808,5705329.71572492,4727234.99432203,6852301.81399075,4410586.08812794,2909009.50004321,6192091.51558319,5223382.46392795,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",6452226,6452226,6452226
"3083","170712_Poo_TruePoo_Half2","Methyl 3-methylthiopropionate",7.03,NA,3847142,3699863,132833,8.753212654,"170712_Poo_TruePoo_Half2 Methyl 3-methylthiopropionate","170712","Poo","TruePoo","Half2",7694284,11884736.2390683,6233743.07534093,7125500.22176981,7202158.96077598,8306212.47931269,8361215.70981324,4009997.17854953,5900405.29736584,5214948.08436669,4666725.84142251,7845019.83540853,5123945.82002891,3760621.60361657,7478496.90439504,7797862.39182808,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",7694284,7694284,7694284
"3084","170712_Poo_TruePoo_Half3","Methyl 3-methylthiopropionate",7.085,NA,3449380,3302101,102595,4.857700134,"170712_Poo_TruePoo_Half3 Methyl 3-methylthiopropionate","170712","Poo","TruePoo","Half3",6898760,6856115.29233196,6020528.8669517,5607322.92636452,4877733.51365284,6662636.76435062,6986205.49007461,3927570.58178528,5126163.24371862,5217231.42704331,4141515.60664074,7308170.56263479,4637476.58893906,3034367.45417496,7019229.95916763,5743855.25456551,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",6898760,6898760,6898760
"3085","170712_Poo_TruePoo_Full1","Stachydrine hydrochloride",7.395,NA,75025168,74975375,4044557,1.321375852,"170712_Poo_TruePoo_Full1 Stachydrine hydrochloride","170712","Poo","TruePoo","Full1",75025168,54653482.5922642,65040854.9246716,61047207.662114,52767530.9871712,59415840.1435242,63571362.3336543,79018665.4479219,55411455.1441382,59865072.9812425,52036897.0875316,86954543.4021254,61752816.972412,84785403.1603911,59855434.6476683,58582707.8950161,"d4 Taurine.Norm.Area","Heavy Isoleucine.Norm.Area","d4 Taurine.Norm.Area",79018665.4479219,86954543.4021254,79018665.4479219
"3086","170712_Poo_TruePoo_Full2","Stachydrine hydrochloride",7.4,NA,70703696,70653903,4016859,1.339219581,"170712_Poo_TruePoo_Full2 Stachydrine hydrochloride","170712","Poo","TruePoo","Full2",70703696,71721690.0366233,50284299.1259407,44688826.4825823,51486488.5164117,54936408.4974587,53291552.9432456,64690125.8777712,55942170.4374836,58295597.6459549,50779406.2125194,91564782.0810595,59155066.1575451,89579453.1392773,49195618.3176043,49626558.9739673,"d4 Taurine.Norm.Area","Heavy Isoleucine.Norm.Area","d4 Taurine.Norm.Area",64690125.8777712,91564782.0810595,64690125.8777712
"3087","170712_Poo_TruePoo_Full3","Stachydrine hydrochloride",7.4,NA,64985512,64935719,3785840,1.285778063,"170712_Poo_TruePoo_Full3 Stachydrine hydrochloride","170712","Poo","TruePoo","Full3",64985512,51472990.4967686,43499153.0281133,44885428.083906,56718372.4271841,44566663.1599185,50033506.2787218,54630361.9452029,56121358.0276556,53628989.6281735,49843933.8708013,90132838.3535788,55805364.0435983,90577984.2100171,46456845.7256713,51134046.7865557,"d4 Taurine.Norm.Area","Heavy Isoleucine.Norm.Area","d4 Taurine.Norm.Area",54630361.9452029,90132838.3535788,54630361.9452029
"3088","170712_Poo_TruePoo_Half1","Stachydrine hydrochloride",7.395,NA,66719348,66669555,3689928,1.295636242,"170712_Poo_TruePoo_Half1 Stachydrine hydrochloride","170712","Poo","TruePoo","Half1",133438696,128146700.063878,113714908.423083,124239648.73702,115619156.745724,115112575.278307,132253108.822045,90914807.7947536,114229976.295966,117992109.624862,97764100.8433213,141712676.936202,91215474.5037655,60161320.1920357,128058846.257413,108024942.817535,"d4 Taurine.Norm.Area","Heavy Isoleucine.Norm.Area","d4 Taurine.Norm.Area",90914807.7947536,141712676.936202,90914807.7947536
"3089","170712_Poo_TruePoo_Half2","Stachydrine hydrochloride",7.41,NA,68515488,68465695,3741621,1.321925183,"170712_Poo_TruePoo_Half2 Stachydrine hydrochloride","170712","Poo","TruePoo","Half2",137030976,211660630.975162,111019543.566004,126901249.015156,128266499.092349,147929086.43658,148908663.79019,71415849.3673861,105082980.650781,92875363.8142416,83111826.4902294,139715498.516222,91254663.4215325,66974607.2162484,133187926.234882,138875650.322486,"d4 Taurine.Norm.Area","Heavy Isoleucine.Norm.Area","d4 Taurine.Norm.Area",71415849.3673861,139715498.516222,71415849.3673861
"3090","170712_Poo_TruePoo_Half3","Stachydrine hydrochloride",7.405,NA,67634008,67584215,3761685,1.327251924,"170712_Poo_TruePoo_Half3 Stachydrine hydrochloride","170712","Poo","TruePoo","Half3",135268016,134431856.313454,118048025.312271,109946055.134639,95640569.4600956,130638209.829356,136982610.789577,77010169.986789,100511676.253405,102297303.305086,81205115.0269511,143295567.985727,90929711.6340088,59496614.658463,137630140.840436,112623124.22468,"d4 Taurine.Norm.Area","Heavy Isoleucine.Norm.Area","d4 Taurine.Norm.Area",77010169.986789,143295567.985727,77010169.986789
"3091","170712_Poo_TruePoo_Full1","Trigonelline",8.545,"Bad IR",19485394,19446997,1478006,361.2420096,"170712_Poo_TruePoo_Full1 Trigonelline","170712","Poo","TruePoo","Full1",19485394,14194498.5952235,16892287.1896011,15855064.7150315,13704682.8297971,15431369.044553,16510633.3675656,20522577.5649972,14391357.7853882,15548042.943113,13514923.9824162,22583668.7000889,16038324.2236437,22020303.7203338,15545539.6934408,15214989.5208672,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",22020303.7203338,19485394,22020303.7203338
"3092","170712_Poo_TruePoo_Full2","Trigonelline",8.47,"Bad IR",17680466,17642069,1182602,121.8863343,"170712_Poo_TruePoo_Full2 Trigonelline","170712","Poo","TruePoo","Full2",17680466,17935029.9050145,12574305.0409985,11175077.4274261,12874929.6171703,13737631.2350267,13326311.6810789,16176687.1581601,13989136.3301027,14577644.3162036,12698113.6182844,22897077.6348323,14792566.6562923,22400617.862008,12302064.9021429,12409827.7498283,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",22400617.862008,17680466,22400617.862008
"3093","170712_Poo_TruePoo_Full3","Trigonelline",8.455,"Bad IR",17543808,17505411,1295975,136.3716838,"170712_Poo_TruePoo_Full3 Trigonelline","170712","Poo","TruePoo","Full3",17543808,13895901.3273779,11743245.0003293,12117490.6231693,15311970.3963402,12031435.2786554,13507291.0977556,14748280.8312281,15150797.4567693,14477945.442219,13456113.1994164,24332703.7351067,15065490.1688086,24452877.496873,12541718.247858,13804398.4186252,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",24452877.496873,17543808,24452877.496873
"3094","170712_Poo_TruePoo_Half1","Trigonelline",8.54,"Bad IR",19303984,19265587,1470087,817.0998519,"170712_Poo_TruePoo_Half1 Trigonelline","170712","Poo","TruePoo","Half1",38607968,37076828.8635838,32901262.3558709,35946397.3086944,33452220.6648804,33305650.8791309,38264940.7283029,26304483.5964674,33050287.5228592,34138789.7904005,28286197.2580107,41001888.2105024,26391475.8335633,17406542.4381236,37051410.0229452,31254978.2073801,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",17406542.4381236,38607968,17406542.4381236
"3095","170712_Poo_TruePoo_Half2","Trigonelline",8.38,"Bad IR",18838704,18800307,1376226,526.6621191,"170712_Poo_TruePoo_Half2 Trigonelline","170712","Poo","TruePoo","Half2",37677408,58197235.279041,30525423.9662579,34892184.7776494,35267567.6704957,40673902.4083015,40943242.4998405,19636174.0449221,28893133.8840904,25536583.6084946,22852046.2139712,38415531.9854037,25090963.2697628,18415030.4944652,36620740.6814759,38184611.1821142,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",18415030.4944652,37677408,18415030.4944652
"3096","170712_Poo_TruePoo_Half3","Trigonelline",8.515,"Bad IR",18752290,18713893,1443091,225.0067794,"170712_Poo_TruePoo_Half3 Trigonelline","170712","Poo","TruePoo","Half3",37504580,37272745.3151708,32730143.75524,30483781.3284811,26517424.4040196,36220914.1265284,37979970.704727,21351936.4480302,27867993.5911823,28363078.7901101,22515032.1783199,39730309.145409,25211286.0467667,16496106.1023287,38159505.6998648,31226028.8665314,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",16496106.1023287,37504580,16496106.1023287
