,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,Run.Cmpd,runDate,type,SampID,replicate,inj.vol.Norm.Area,d4-Tryptamine.Norm.Area,d-IAA.Norm.Area,D-Phenylalanine.Norm.Area,D-Tryptophan.Norm.Area,Vitamin B1_IS.Norm.Area,Vitamin B2_IS.Norm.Area,D8-Arachidonic Acid.Norm.Area,D5-EPA.Norm.Area,D5-DHA.Norm.Area,D6-Tocopherol.Norm.Area,D3-Pyridoxal.Norm.Area,PooPlusModel.IS,PooPlusModel
70,170518_Smp_SPEpH8_1,Kynurenine,1.34,NA,22505936,21818927,8144808,1.510528155,55.48548042,170518_Smp_SPEpH8_1 Kynurenine,170518,Smp,SPEpH8,1,NA,24603178.96,20363185.21,3537981.002,4536608.284,18424206.91,5749585.64,54079021.33,18390503.73,32665571.47,9993721.414,128437970.4,d-IAA.Norm.Area,20363185.21
71,170518_Smp_SPEpH8_2,Kynurenine,1.37,NA,5332263,4645254,1110829,1.477192055,4.046037918,170518_Smp_SPEpH8_2 Kynurenine,170518,Smp,SPEpH8,2,NA,4993616.487,3967784.357,6243718.509,7011972.065,4037637.153,5010077.047,4187941.524,4507913.099,6474707.335,4548879.443,23194082.86,d-IAA.Norm.Area,3967784.357
72,170518_Smp_SPEpH8_3,Kynurenine,1.365,NA,3897101,3210092,751959,2.00075726,4.050764119,170518_Smp_SPEpH8_3 Kynurenine,170518,Smp,SPEpH8,3,NA,4851464.284,3785891.335,6345916.772,5856589.561,4035445.396,1848821.854,4433337.738,7240259.107,10975914.56,4801515.476,16030609.33,d-IAA.Norm.Area,3785891.335
73,170518_Poo_TruePoo_Full1,Dimethyl glycine,0.75,NA,368266,-1257845,155608,3.874241229,Inf,170518_Poo_TruePoo_Full1 Dimethyl glycine,170518,Poo,TruePoo,Full1,NA,343661.7415,449533.021,498156.5324,493579.7192,373758.1555,461890.2001,2172894.245,3630433.961,2727100.867,345665.3018,392968.4431,Area.BlkSub,-1257845
74,170518_Poo_TruePoo_Full2,Dimethyl glycine,0.75,NA,342854,-1283257,112839,6.12797369,Inf,170518_Poo_TruePoo_Full2 Dimethyl glycine,170518,Poo,TruePoo,Full2,NA,341006.0742,261334.2374,423696.5172,384389.2552,341606.2439,334990.6414,322672.0963,383928.6828,328551.2552,217402.8532,381649.3197,Area.BlkSub,-1283257
75,170518_Poo_TruePoo_Full3,Dimethyl glycine,0.755,NA,596012,-1030099,152848,7.8186016,80.56374316,170518_Poo_TruePoo_Full3 Dimethyl glycine,170518,Poo,TruePoo,Full3,NA,510133.591,453835.0544,608555.6553,623376.2975,600848.0815,538211.7288,750944.3992,975039.6545,819377.1403,664065.0713,709000.2825,Area.BlkSub,-1030099
76,170518_Poo_TruePoo_Half1,Dimethyl glycine,0.74,comparable to blk,NA,-1158616,188173,5.958310498,Inf,170518_Poo_TruePoo_Half1 Dimethyl glycine,170518,Poo,TruePoo,Half1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1158616
77,170518_Poo_TruePoo_Half2,Dimethyl glycine,0.75,comparable to blk,NA,-1156758,151140,5.782559415,2538.043243,170518_Poo_TruePoo_Half2 Dimethyl glycine,170518,Poo,TruePoo,Half2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1156758
78,170518_Poo_TruePoo_Half3,Dimethyl glycine,0.74,comparable to blk,NA,-1294968,118120,8.274024287,Inf,170518_Poo_TruePoo_Half3 Dimethyl glycine,170518,Poo,TruePoo,Half3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1294968
79,170518_Smp_EtACpH2_1,Dimethyl glycine,0.74,Bad IRcomparable to blk,NA,-1450674,48673,11.43358968,72.69472824,170518_Smp_EtACpH2_1 Dimethyl glycine,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1450674
80,170518_Smp_EtACpH2_2,Dimethyl glycine,0.76,Bad IRcomparable to blk,NA,-1377241,82451,32.07087629,Inf,170518_Smp_EtACpH2_2 Dimethyl glycine,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1377241
81,170518_Smp_EtACpH2_3,Dimethyl glycine,0.76,comparable to blk,NA,-1421067,77825,9.764929993,33.55183362,170518_Smp_EtACpH2_3 Dimethyl glycine,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1421067
82,170518_Smp_EtACpH5_1,Dimethyl glycine,0.835,comparable to blkbad S/N,NA,-1338226,148499,3.596584379,2.364144676,170518_Smp_EtACpH5_1 Dimethyl glycine,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1338226
83,170518_Smp_EtACpH5_2,Dimethyl glycine,0.75,Bad IRcomparable to blk,NA,-1433600,80154,106.7134146,12.27311589,170518_Smp_EtACpH5_2 Dimethyl glycine,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1433600
84,170518_Smp_EtACpH5_3,Dimethyl glycine,0.74,Bad IRcomparable to blk,NA,-1482601,70452,26.05009984,4.532814731,170518_Smp_EtACpH5_3 Dimethyl glycine,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1482601
85,170518_Smp_EtACpH8_1,Dimethyl glycine,0.735,Bad IRcomparable to blk,NA,-1301826,70768,27.7855368,Inf,170518_Smp_EtACpH8_1 Dimethyl glycine,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1301826
86,170518_Smp_EtACpH8_2,Dimethyl glycine,0.74,Bad IRcomparable to blk,NA,-1485911,61856,36.44398232,742.7989418,170518_Smp_EtACpH8_2 Dimethyl glycine,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1485911
87,170518_Smp_EtACpH8_3,Dimethyl glycine,0.74,Bad IRcomparable to blk,NA,-1397196,111863,339.1333333,24.91506477,170518_Smp_EtACpH8_3 Dimethyl glycine,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area.BlkSub,-1397196
88,170518_Smp_SPEpH2_1,Dimethyl glycine,0.74,NA,313781,-1312330,156909,4.86143001,882.4073034,170518_Smp_SPEpH2_1 Dimethyl glycine,170518,Smp,SPEpH2,1,NA,396867.0014,377614.2871,345904.2693,331770.3263,267243.6849,280865.6682,164801.9567,141602.3152,140270.8631,374215.7122,573013.7358,Area.BlkSub,-1312330
89,170518_Smp_SPEpH2_2,Dimethyl glycine,0.735,NA,540325,-1085786,295778,3.754864489,Inf,170518_Smp_SPEpH2_2 Dimethyl glycine,170518,Smp,SPEpH2,2,NA,644174.6344,590475.7491,609191.7223,521154.6006,438441.7773,486362.3571,285179.1541,285760.9243,297433.2376,434093.729,1021098.891,Area.BlkSub,-1085786
90,170518_Smp_SPEpH2_3,Dimethyl glycine,0.74,NA,918175,-707936,467435,3.435306574,372.2798221,170518_Smp_SPEpH2_3 Dimethyl glycine,170518,Smp,SPEpH2,3,NA,1172849.067,1285891.799,1235395.714,1040547.333,817492.1583,882425.8946,586530.5615,525490.9041,556598.3707,1299526.245,1937042.553,Area.BlkSub,-707936
91,170518_Smp_SPEpH5_1,Dimethyl glycine,0.74,NA,376048,-1250063,195772,3.012312055,Inf,170518_Smp_SPEpH5_1 Dimethyl glycine,170518,Smp,SPEpH5,1,NA,524565.494,486024.0367,483023.3091,413622.1236,327020.4526,332342.1207,241358.4029,213749.4121,212674.1505,474671.1682,521010.367,Area.BlkSub,-1250063
92,170518_Smp_SPEpH5_2,Dimethyl glycine,0.73,NA,424150,-1201961,207457,5.7992316,Inf,170518_Smp_SPEpH5_2 Dimethyl glycine,170518,Smp,SPEpH5,2,NA,564315.22,511837.4963,504793.3751,428349.9148,303253.0691,396179.2148,214301.6866,187414.7075,180411.8238,343492.8273,563910.0582,Area.BlkSub,-1201961
93,170518_Smp_SPEpH5_3,Dimethyl glycine,0.73,NA,1203036,-423075,523019,4.366752692,Inf,170518_Smp_SPEpH5_3 Dimethyl glycine,170518,Smp,SPEpH5,3,NA,1506792.112,1416008.793,1225535.675,1122785.028,839856.8405,1044759.151,727435.2409,681272.6784,688121.4689,1143685.856,1708995.115,Area.BlkSub,-423075
94,170518_Smp_SPEpH8_1,Dimethyl glycine,0.8,NA,1706136,80025,690543,2.434433212,71.53063249,170518_Smp_SPEpH8_1 Dimethyl glycine,170518,Smp,SPEpH8,1,NA,1865124.354,1543697.777,268208.2076,343912.411,1396707.192,435866.122,4099636.875,1394152.213,2476320.356,757606.6989,9736659.922,Area.BlkSub,80025
95,170518_Smp_SPEpH8_2,Dimethyl glycine,0.795,NA,1315686,-310425,224941,6.908809259,Inf,170518_Smp_SPEpH8_2 Dimethyl glycine,170518,Smp,SPEpH8,2,NA,1232128.142,979013.6626,1540579.118,1730138.494,996249.1863,1236189.631,1033335.383,1112285.376,1597573.45,1122393.437,5722922.913,Area.BlkSub,-310425
96,170518_Smp_SPEpH8_3,Dimethyl glycine,0.76,NA,1070616,-555495,474651,2.311107657,8497.952381,170518_Smp_SPEpH8_3 Dimethyl glycine,170518,Smp,SPEpH8,3,NA,1332799.762,1040064.355,1743357.442,1608928.917,1108622.129,507910.4334,1217931.564,1989052.181,3015315.678,1319077.769,4403947.148,Area.BlkSub,-555495
97,170518_Poo_TruePoo_Full1,Adenosyl Homocysteine,0.86,NA,54873164,54816103,31602976,2.681582515,139.2467185,170518_Poo_TruePoo_Full1 Adenosyl Homocysteine,170518,Poo,TruePoo,Full1,NA,51207027.26,66982287.76,74227392.97,73545428.8,55691517.99,68823558.79,323770270.1,540949743.3,406349359.2,51505566.07,58553930.64,Vitamin B1_IS.Norm.Area,55691517.99
98,170518_Poo_TruePoo_Full2,Adenosyl Homocysteine,0.86,NA,61058300,61001239,33021470,2.543977326,91.94393075,170518_Poo_TruePoo_Full2 Adenosyl Homocysteine,170518,Poo,TruePoo,Full2,NA,60729205.96,46540580.74,75455409.76,68455244.68,60836089.18,59657927.52,57464138.26,68373222.11,58511147.91,38716913.41,67967294.11,Vitamin B1_IS.Norm.Area,60836089.18
99,170518_Poo_TruePoo_Full3,Adenosyl Homocysteine,0.87,NA,58486596,58429535,31288478,2.535699824,74.91399999,170518_Poo_TruePoo_Full3 Adenosyl Homocysteine,170518,Poo,TruePoo,Full3,NA,50059356.59,44534787.01,59717503.6,61171851.69,58961160.17,52814661.36,73690096.33,95680540.59,80405394.15,65164636.85,69574124.49,Vitamin B1_IS.Norm.Area,58961160.17
100,170518_Poo_TruePoo_Half1,Adenosyl Homocysteine,0.86,NA,49000136,48943075,33580460,2.675646475,235.6974614,170518_Poo_TruePoo_Half1 Adenosyl Homocysteine,170518,Poo,TruePoo,Half1,NA,63682799.54,106321485,114175167.2,128427411.5,57221947.58,130606307.8,395159104.6,523550973.8,500780560.5,85876329.37,78407136.36,Vitamin B1_IS.Norm.Area,57221947.58
101,170518_Poo_TruePoo_Half2,Adenosyl Homocysteine,0.86,NA,57052080,56995019,35458820,2.618121864,124.3875959,170518_Poo_TruePoo_Half2 Adenosyl Homocysteine,170518,Poo,TruePoo,Half2,NA,88746714.71,85464761.52,134968654.2,132513345.2,67655480.26,127344443.5,53338001.23,55147594.38,51843826.02,57644937.83,99380751.78,Vitamin B1_IS.Norm.Area,67655480.26
102,170518_Poo_TruePoo_Half3,Adenosyl Homocysteine,0.86,NA,53568552,53511491,34086500,2.583466601,97.04935819,170518_Poo_TruePoo_Half3 Adenosyl Homocysteine,170518,Poo,TruePoo,Half3,NA,75069884.88,84475336.18,111528870.2,111732793.9,63666021.35,111183128.9,59552229.12,70572740.69,64493688.45,54722307.3,106427354.8,Vitamin B1_IS.Norm.Area,63666021.35
103,170518_Smp_EtACpH2_1,Adenosyl Homocysteine,0.855,Bad IR,NA,324766,94199,1.484212409,5.513694987,170518_Smp_EtACpH2_1 Adenosyl Homocysteine,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
104,170518_Smp_EtACpH2_2,Adenosyl Homocysteine,0.85,NA,NA,586777,100877,2.391156437,131.3579672,170518_Smp_EtACpH2_2 Adenosyl Homocysteine,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
105,170518_Smp_EtACpH2_3,Adenosyl Homocysteine,0.855,NA,NA,410606,76422,2.293710855,470.5451807,170518_Smp_EtACpH2_3 Adenosyl Homocysteine,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
106,170518_Smp_EtACpH5_1,Adenosyl Homocysteine,0.865,NA,NA,164531,106401,2.975387714,98.57463672,170518_Smp_EtACpH5_1 Adenosyl Homocysteine,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
107,170518_Smp_EtACpH5_2,Adenosyl Homocysteine,0.865,comparable to blk,NA,18313,17812,3.000676779,Inf,170518_Smp_EtACpH5_2 Adenosyl Homocysteine,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
108,170518_Smp_EtACpH5_3,Adenosyl Homocysteine,0.86,Bad IRcomparable to blk,NA,111460,38310,5.398891523,27.78337572,170518_Smp_EtACpH5_3 Adenosyl Homocysteine,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
109,170518_Smp_EtACpH8_1,Adenosyl Homocysteine,0.865,Bad IRcomparable to blk,NA,113959,49368,5.067409405,21.27985296,170518_Smp_EtACpH8_1 Adenosyl Homocysteine,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
110,170518_Smp_EtACpH8_2,Adenosyl Homocysteine,0.865,Bad IR,NA,206880,124468,12.55785517,32.99284848,170518_Smp_EtACpH8_2 Adenosyl Homocysteine,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
111,170518_Smp_EtACpH8_3,Adenosyl Homocysteine,0.865,Bad IR,NA,188424,91217,5.518376981,379.8348765,170518_Smp_EtACpH8_3 Adenosyl Homocysteine,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
112,170518_Smp_SPEpH2_1,Adenosyl Homocysteine,0.86,NA,63533468,63476407,36819128,2.491094344,67.9895952,170518_Smp_SPEpH2_1 Adenosyl Homocysteine,170518,Smp,SPEpH2,1,NA,80356480.91,76458247.08,70037694.51,67175894.69,54110727.23,56868866.96,33368622.83,28671226.61,28401638.05,75770113.47,116022161.5,Vitamin B1_IS.Norm.Area,54110727.23
113,170518_Smp_SPEpH2_2,Adenosyl Homocysteine,0.86,NA,141817056,141759995,81280264,2.546072005,100.0463611,170518_Smp_SPEpH2_2 Adenosyl Homocysteine,170518,Smp,SPEpH2,2,NA,169074076.2,154979933.1,159892243.7,136785473.9,115076152.5,127653685.5,74849892.32,75002587.34,78066175.2,113934936.7,268003958,Vitamin B1_IS.Norm.Area,115076152.5
114,170518_Smp_SPEpH2_3,Adenosyl Homocysteine,0.86,NA,61167468,61110407,32055246,2.421505378,128.1881827,170518_Smp_SPEpH2_3 Adenosyl Homocysteine,170518,Smp,SPEpH2,3,NA,78133479.79,85664220.27,82300245.37,69319732.85,54460125.17,58785915.18,39073803.31,35007431.11,37079764.78,86572527.05,129042925.8,Vitamin B1_IS.Norm.Area,54460125.17
115,170518_Smp_SPEpH5_1,Adenosyl Homocysteine,0.86,NA,164053488,163996427,95513264,2.484412186,55.08533862,170518_Smp_SPEpH5_1 Adenosyl Homocysteine,170518,Smp,SPEpH5,1,NA,228845251.1,212031279.2,210722191.4,180445454,142664888.2,144986502,105294238.6,93249629.33,92780539.17,207078513.4,227294302.8,Vitamin B1_IS.Norm.Area,142664888.2
116,170518_Smp_SPEpH5_2,Adenosyl Homocysteine,0.86,NA,15135273,15078212,8787846,2.549643966,80.39690392,170518_Smp_SPEpH5_2 Adenosyl Homocysteine,170518,Smp,SPEpH5,2,NA,20136897.12,18264293.85,18012933.02,15285141.81,10821214.17,14137169.81,7647093.081,6687664.18,6437774.858,12257120.63,20122439.42,Vitamin B1_IS.Norm.Area,10821214.17
117,170518_Smp_SPEpH5_3,Adenosyl Homocysteine,0.86,NA,46936236,46879175,27136380,2.529766813,100.4180085,170518_Smp_SPEpH5_3 Adenosyl Homocysteine,170518,Smp,SPEpH5,3,NA,58787226.77,55245331.73,47814056.83,43805258.57,32766865.56,40761092.83,28380756.8,26579732.62,26846936.97,44620700.67,66676141.07,Vitamin B1_IS.Norm.Area,32766865.56
118,170518_Smp_SPEpH8_1,Adenosyl Homocysteine,1.04,overloaded?Bad IR,427852800,427795739,133848336,1.460948603,175.780326,170518_Smp_SPEpH8_1 Adenosyl Homocysteine,170518,Smp,SPEpH8,1,NA,467722782.5,387117683.5,67259370.07,86243938.34,350256417.4,109303444,1028078134,349615697.5,620994222,189987285.5,2441691173,Vitamin B1_IS.Norm.Area,350256417.4
119,170518_Smp_SPEpH8_2,Adenosyl Homocysteine,1.06,NA,11885195,11828134,3176472,2.83728932,9.902814472,170518_Smp_SPEpH8_2 Adenosyl Homocysteine,170518,Smp,SPEpH8,2,NA,11130378.55,8843879.382,13916757.67,15629134.45,8999575.771,11167067.84,9334592.397,10047783.88,14431613.6,10139094.64,51697787.15,Vitamin B1_IS.Norm.Area,8999575.771
120,170518_Smp_SPEpH8_3,Adenosyl Homocysteine,1.06,NA,11353235,11296174,3168088,2.974031659,14.0945933,170518_Smp_SPEpH8_3 Adenosyl Homocysteine,170518,Smp,SPEpH8,3,NA,14133535.19,11029253.29,18487251.01,17061717.82,11756267.01,5386082.881,12915427.44,21092695.08,31975598.62,13988021.75,46701195.29,Vitamin B1_IS.Norm.Area,11756267.01
121,170518_Poo_TruePoo_Full1,Adenosyl Methionine,0.765,NA,4464893,4404312,1831587,2.293477072,16.75751897,170518_Poo_TruePoo_Full1 Adenosyl Methionine,170518,Poo,TruePoo,Full1,NA,4166588.564,5450182.311,6039698.518,5984208.788,4531480.431,5600001.959,26344382.34,44015736.4,33063637.62,4190879.925,4764387.836,Vitamin B1_IS.Norm.Area,4531480.431
122,170518_Poo_TruePoo_Full2,Adenosyl Methionine,0.77,NA,4887727,4827146,1703577,1.851451016,124.2438286,170518_Poo_TruePoo_Full2 Adenosyl Methionine,170518,Poo,TruePoo,Full2,NA,4861382.968,3725581.175,6040218.015,5479853.643,4869938.987,4775626.951,4600013.759,5473287.723,4683827.055,3099295.313,5440793.12,Vitamin B1_IS.Norm.Area,4869938.987
123,170518_Poo_TruePoo_Full3,Adenosyl Methionine,0.77,NA,4736410,4675829,2014892,1.77801244,251.4049696,170518_Poo_TruePoo_Full3 Adenosyl Methionine,170518,Poo,TruePoo,Full3,NA,4053948.313,3606553.039,4836092.379,4953869.602,4774841.549,4277080.687,5967632.467,7748480.853,6511456.281,5277216.64,5634309.423,Vitamin B1_IS.Norm.Area,4774841.549
124,170518_Poo_TruePoo_Half1,Adenosyl Methionine,0.76,NA,3980694,3920113,1346770,2.274052048,155.6981968,170518_Poo_TruePoo_Half1 Adenosyl Methionine,170518,Poo,TruePoo,Half1,NA,5173490.498,8637390.262,9275411.05,10433240.97,4648621.045,10610251.08,32102104.3,42532457.87,40682625.3,6976457.965,6369672.469,Vitamin B1_IS.Norm.Area,4648621.045
125,170518_Poo_TruePoo_Half2,Adenosyl Methionine,0.755,NA,3365095,3304514,1135235,1.910389101,267.0995572,170518_Poo_TruePoo_Half2 Adenosyl Methionine,170518,Poo,TruePoo,Half2,NA,5234535.287,5040956.292,7960837.593,7816016.445,3990513.901,7511139.823,3146028.002,3252762.986,3057897.271,3400063.452,5861761.235,Vitamin B1_IS.Norm.Area,3990513.901
126,170518_Poo_TruePoo_Half3,Adenosyl Methionine,0.76,NA,3554459,3493878,1133547,1.680917945,Inf,170518_Poo_TruePoo_Half3 Adenosyl Methionine,170518,Poo,TruePoo,Half3,NA,4981146.922,5605231.199,7400326.901,7413857.943,4224461.072,7377385.771,3951496.706,4682745.826,4279379.651,3631014.661,7061823.679,Vitamin B1_IS.Norm.Area,4224461.072
127,170518_Smp_EtACpH2_1,Adenosyl Methionine,0.825,Bad IRcomparable to blkbad S/N,NA,-43412,6828,0.031593242,2.237316229,170518_Smp_EtACpH2_1 Adenosyl Methionine,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
128,170518_Smp_EtACpH2_2,Adenosyl Methionine,0.83,Bad IRcomparable to blk,NA,-22245,22227,0.062416862,Inf,170518_Smp_EtACpH2_2 Adenosyl Methionine,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
129,170518_Smp_EtACpH2_3,Adenosyl Methionine,0.825,Bad IRcomparable to blk,NA,24772,19477,0.205906548,26.75528063,170518_Smp_EtACpH2_3 Adenosyl Methionine,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
130,170518_Smp_EtACpH5_1,Adenosyl Methionine,0.86,Bad IRcomparable to blk,NA,-25771,6593,0.296580927,7.201674684,170518_Smp_EtACpH5_1 Adenosyl Methionine,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
131,170518_Smp_EtACpH5_2,Adenosyl Methionine,0.86,Bad IRcomparable to blk,NA,-44776,3288,0.155490624,Inf,170518_Smp_EtACpH5_2 Adenosyl Methionine,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
132,170518_Smp_EtACpH5_3,Adenosyl Methionine,0.855,Bad IRcomparable to blk,NA,-34543,5770,0.224056036,52.66269841,170518_Smp_EtACpH5_3 Adenosyl Methionine,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
133,170518_Smp_EtACpH8_1,Adenosyl Methionine,0.745,Bad IRcomparable to blk,NA,-43630,5963,0.940677026,Inf,170518_Smp_EtACpH8_1 Adenosyl Methionine,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
134,170518_Smp_EtACpH8_2,Adenosyl Methionine,0.735,comparable to blk,NA,-50805,5087,1.891274908,Inf,170518_Smp_EtACpH8_2 Adenosyl Methionine,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
135,170518_Smp_EtACpH8_3,Adenosyl Methionine,0.78,Bad IRcomparable to blk,NA,-49862,4596,0.556137802,Inf,170518_Smp_EtACpH8_3 Adenosyl Methionine,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
136,170518_Smp_SPEpH2_1,Adenosyl Methionine,0.77,NA,5771591,5711010,2057068,1.770491315,73.79641542,170518_Smp_SPEpH2_1 Adenosyl Methionine,170518,Smp,SPEpH2,1,NA,7299849.301,6945720.808,6362456.514,6102481.124,4915597.969,5166156.533,3031316.396,2604589.34,2580099.021,6883208.468,10539838.04,Vitamin B1_IS.Norm.Area,4915597.969
137,170518_Smp_SPEpH2_2,Adenosyl Methionine,0.76,NA,6228807,6168226,2368376,1.767330749,Inf,170518_Smp_SPEpH2_2 Adenosyl Methionine,170518,Smp,SPEpH2,2,NA,7425974.13,6806939.304,7022694.979,6007812.751,5054308.447,5606731.604,3287513.832,3294220.415,3428777.555,5004184.626,11771115.39,Vitamin B1_IS.Norm.Area,5054308.447
138,170518_Smp_SPEpH2_3,Adenosyl Methionine,0.77,NA,3303466,3242885,1077155,1.801680568,90.2249892,170518_Smp_SPEpH2_3 Adenosyl Methionine,170518,Smp,SPEpH2,3,NA,4219747.889,4626459.919,4444782.027,3743744.642,2941223.133,3174845.689,2110255.417,1890643.216,2002563.556,4675514.763,6969209.807,Vitamin B1_IS.Norm.Area,2941223.133
139,170518_Smp_SPEpH5_1,Adenosyl Methionine,0.77,NA,10907808,10847227,3960711,1.729571887,230.6719095,170518_Smp_SPEpH5_1 Adenosyl Methionine,170518,Smp,SPEpH5,1,NA,15215769.51,14097819.63,14010779.25,11997698.99,9485694.137,9640056.703,7000944.342,6200106.229,6168916.734,13768513.5,15112647.98,Vitamin B1_IS.Norm.Area,9485694.137
140,170518_Smp_SPEpH5_2,Adenosyl Methionine,0.76,NA,9952769,9892188,3481761,1.758455597,Inf,170518_Smp_SPEpH5_2 Adenosyl Methionine,170518,Smp,SPEpH5,2,NA,13241775.38,12010374.55,11845082.77,10051320.88,7115897.077,9296428.64,5028634.169,4397725.547,4233401.408,8060131.472,13232268.17,Vitamin B1_IS.Norm.Area,7115897.077
141,170518_Smp_SPEpH5_3,Adenosyl Methionine,0.76,NA,17200744,17140163,6809277,1.862110611,1045.875714,170518_Smp_SPEpH5_3 Adenosyl Methionine,170518,Smp,SPEpH5,3,NA,21543782.04,20245782.13,17522439.4,16053333.26,12008088.29,14937736.44,10400709,9740686.842,9838609.341,16352168.7,24434836.09,Vitamin B1_IS.Norm.Area,12008088.29
142,170518_Smp_SPEpH8_1,Adenosyl Methionine,0.855,NA,70840960,70780379,22524698,1.924049841,373.7765266,170518_Smp_SPEpH8_1 Adenosyl Methionine,170518,Smp,SPEpH8,1,NA,77442360.85,64096316.15,11136349.57,14279685.41,57993078.12,18097721.7,170222193.2,57886992.08,102820004.5,31456804.06,404278636.7,Vitamin B1_IS.Norm.Area,57993078.12
143,170518_Smp_SPEpH8_2,Adenosyl Methionine,0.805,NA,6148659,6088078,1455514,1.981573151,387.8297578,170518_Smp_SPEpH8_2 Adenosyl Methionine,170518,Smp,SPEpH8,2,NA,5758164.021,4575271.887,7199662.883,8085539.882,4655819.493,5777144.774,4829136.211,5198097.027,7466017.248,5245335.522,26745212.36,Vitamin B1_IS.Norm.Area,4655819.493
144,170518_Smp_SPEpH8_3,Adenosyl Methionine,0.79,NA,4801743,4741162,1618692,1.790086743,338.9843035,170518_Smp_SPEpH8_3 Adenosyl Methionine,170518,Smp,SPEpH8,3,NA,5977644.579,4664718.008,7819007.369,7216091.636,4972201.562,2277992.64,5462457.466,8920955.214,13523775.98,5916101.052,19751827.35,Vitamin B1_IS.Norm.Area,4972201.562
