"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"1125","170516_Smp_EtACpH8_3","Orotic Acid",6.245,"Bad IRcomparable to blk",394018,-369839,5644,158.0326797,"170516_Smp_EtACpH8_3 Orotic Acid","170516","Smp","EtACpH8","3",394018,392575.134342305,379789.406163377,380849.612632416,547781.765753871,456320.190388591,388016.230011305,310238.615124998,301749.490305307,333037.711747824,268836.7902244,549310.934004402,300546.840676384,287083.311538971,327360.856047396,372537.017700514,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",327360.856047396,394018,327360.856047396
"1126","170516_Smp_SPEpH2_1","Orotic Acid",6.485,NA,14297906,13903888,508596,34.63455436,"170516_Smp_SPEpH2_1 Orotic Acid","170516","Smp","SPEpH2","1",14297906,9515561.92290758,10185127.8717193,9853536.66705883,7809248.65436176,8910782.38917758,9157473.25844162,15970643.2572109,7583572.7476953,10091754.3114295,13773624.6709061,9593095.49292556,10183937.7582411,9264726.6632032,9568919.639559,9037971.80004167,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",9568919.639559,14297906,9568919.639559
"1127","170516_Smp_SPEpH2_2","Orotic Acid",6.245,NA,12689137,12295119,460889,35.20730997,"170516_Smp_SPEpH2_2 Orotic Acid","170516","Smp","SPEpH2","2",12689137,6840994.38945862,8835896.34008279,9566219.47822165,7162661.13020894,7321236.92305887,8717508.06595597,15096349.2790803,6999340.24095499,9317301.26347269,12223846.655287,7897196.16055869,8649507.0344703,7935093.78689847,8738440.44629022,8153512.84244876,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",8738440.44629022,12689137,8738440.44629022
"1128","170516_Smp_SPEpH2_3","Orotic Acid",6.34,NA,13488554,13094536,426839,33.72273391,"170516_Smp_SPEpH2_3 Orotic Acid","170516","Smp","SPEpH2","3",13488554,8727085.33393892,10504214.2042774,10699519.1456044,7159062.1663337,8269557.49223432,8188068.47926866,14976390.6923445,7330463.22369336,9513096.9139287,12993950.313371,8103175.96817111,10030422.4703005,13333910.7892548,9792581.73401361,8473605.34761113,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",9792581.73401361,13488554,9792581.73401361
"1129","170516_Smp_SPEpH5_1","Orotic Acid",6.745,"Bad IR",394018,1158903,56650,434.0192845,"170516_Smp_SPEpH5_1 Orotic Acid","170516","Smp","SPEpH5","1",394018,282534.450549781,352056.421651396,319599.181994758,239445.515955228,256594.922943099,272323.594601632,473840.492287745,202820.423806515,288794.877088391,379569.990569324,364266.397037707,296878.294070841,544204.127112812,288183.705287809,275276.567174463,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",288183.705287809,394018,288183.705287809
"1130","170516_Smp_SPEpH5_2","Orotic Acid",6.485,"Bad IRcomparable to blk",394018,748165,56817,49.63207752,"170516_Smp_SPEpH5_2 Orotic Acid","170516","Smp","SPEpH5","2",394018,266739.76087473,324441.305813576,282421.764313913,242984.375783533,241433.743519324,261673.299311478,436856.789211076,199221.743331171,260643.388186218,379569.990569324,363295.246346983,254440.891718661,216352.01546378,274426.518994169,264368.976472021,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",274426.518994169,394018,274426.518994169
"1131","170516_Smp_SPEpH5_3","Orotic Acid",6.38,"Bad IRcomparable to blk",394018,848676,65904,125.1832376,"170516_Smp_SPEpH5_3 Orotic Acid","170516","Smp","SPEpH5","3",394018,283095.166308265,309850.091015892,287681.390430678,256332.381234812,217146.134291495,268631.848737576,444760.383117669,205205.933778613,271822.662589578,379569.990569324,340655.29070934,253075.9961536,230180.056504831,280957.413687276,267176.589152857,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",280957.413687276,394018,280957.413687276
"1132","170516_Smp_SPEpH8_1","Orotic Acid",6.69,"Bad IRcomparable to blk",394018,15258,20134,2623.564103,"170516_Smp_SPEpH8_1 Orotic Acid","170516","Smp","SPEpH8","1",394018,194483.465682425,226236.389206182,246291.418028574,197660.716065038,215945.744943528,186388.779640031,220654.59402709,159138.341747719,162319.552750649,379569.990569324,313065.993664211,157578.886198872,140521.984250355,160562.414277605,190303.676122217,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",160562.414277605,394018,160562.414277605
"1133","170516_Smp_SPEpH8_2","Orotic Acid",6.82,"Bad IRcomparable to blk",394018,-140996,17299,1515.101796,"170516_Smp_SPEpH8_2 Orotic Acid","170516","Smp","SPEpH8","2",394018,256464.925921022,303226.230565036,289009.490133191,315459.312720506,305522.440792565,227618.102677839,235651.941633407,633819.910735314,263000.926107466,244750.009680491,592908.763407832,297774.846561882,555763.604471444,251236.08163434,248470.658285891,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",251236.08163434,394018,251236.08163434
"1134","170516_Smp_SPEpH8_3","Orotic Acid",6.67,"Bad IRcomparable to blk",394018,-67074,17336,437.0909091,"170516_Smp_SPEpH8_3 Orotic Acid","170516","Smp","SPEpH8","3",394018,334529.792462192,359181.542587105,524575.058931048,271310.740995329,264658.331640681,271178.532247922,245922.969370403,704837.071233193,302235.139207176,267409.435698796,951197.239504341,1443581.55992297,891364.479311979,434223.010628425,306477.638532765,"15N GMP.Norm.Area","inj.vol.Norm.Area","15N GMP.Norm.Area",434223.010628425,394018,434223.010628425
"1135","170516_Smp_EtACpH2_1","Succinic Acid",12.045,NA,2223325,1967652,156494,7.635778852,"170516_Smp_EtACpH2_1 Succinic Acid","170516","Smp","EtACpH2","1",2223325,4084138.58216306,1627381.4696074,1744547.69604719,2606006.50571991,2473992.49023923,1905025.15584486,1705671.86065238,2262580.89939492,2163872.15600314,1725737.52559527,3764959.88698871,2132552.14546006,2001950.58858764,2184022.04903216,1995381.13092244,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",2473992.49023923,2223325,1905025.15584486
"1136","170516_Smp_EtACpH2_2","Succinic Acid",12.03,NA,3091916,2836243,251524,6.847187528,"170516_Smp_EtACpH2_2 Succinic Acid","170516","Smp","EtACpH2","2",3091916,12577748.8532587,4478002.42437618,3561109.16442489,6377715.72904642,6528732.38436627,4049697.51038896,4131491.94047058,86464625.4721537,4910381.33065862,3679672.57561118,8501189.13774018,4836479.21275934,4381644.20563981,3770026.23644007,4296997.13108047,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",6528732.38436627,3091916,4049697.51038896
"1137","170516_Smp_EtACpH2_3","Succinic Acid",12.12,NA,2973528,2717855,185049,7.757845826,"170516_Smp_EtACpH2_3 Succinic Acid","170516","Smp","EtACpH2","3",2973528,9819329.36759527,2639269.6897064,2606871.23081873,3586581.91291455,3229717.26159354,4491966.02212108,2603960.25016925,7938283938.75758,4458508.72309515,3527018.50271018,7617840.68393036,4366923.94326839,3960223.32934629,3709705.63072625,4309076.38023468,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",3229717.26159354,2973528,4491966.02212108
"1138","170516_Smp_EtACpH5_1","Succinic Acid",12.135,"comparable to blk",255673,152618,41559,6.879724333,"170516_Smp_EtACpH5_1 Succinic Acid","170516","Smp","EtACpH5","1",255673,879209.986715892,199527.743907983,235008.544480058,290332.442266231,270703.28979081,772004.33773292,191025.48072962,1396253.2026789,689925.371228631,537504.852943884,1143482.89996218,609447.216143717,603483.830742741,839352.501497973,693520.170151678,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",270703.28979081,255673,772004.33773292
"1139","170516_Smp_EtACpH5_2","Succinic Acid",12.01,"Bad IRcomparable to blk",255673,-170850,10056,2.03632217,"170516_Smp_EtACpH5_2 Succinic Acid","170516","Smp","EtACpH5","2",255673,320320.192185059,246395.543717804,260625.191097773,364990.419785918,401532.446942275,406443.18429458,219833.698600825,276396.852901506,297706.920370357,245572.347471786,491947.569604338,278348.696213824,274526.29480198,256018.664866203,297219.226716534,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",401532.446942275,255673,406443.18429458
"1140","170516_Smp_EtACpH5_3","Succinic Acid",11.96,"Bad IRcomparable to blk",255673,-179687,9437,2.179434963,"170516_Smp_EtACpH5_3 Succinic Acid","170516","Smp","EtACpH5","3",255673,302605.369333615,236514.062841235,261626.307203201,342246.911826919,315906.639866444,302648.873568842,209588.137211307,291268.038897078,304481.497836911,234147.876955939,509753.124119914,269526.937955715,258976.82202658,304220.473438866,293321.516844452,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",315906.639866444,255673,302648.873568842
"1141","170516_Smp_EtACpH8_1","Succinic Acid",12.39,"Bad IRcomparable to blk",255673,-197693,9971,3.834402487,"170516_Smp_EtACpH8_1 Succinic Acid","170516","Smp","EtACpH8","1",255673,1768359.41303662,356495.900575499,360456.445555836,626561.630616177,519784.696923794,1096490.38816366,250309.405980278,1128507.47862615,1245445.14902716,1087267.102476,1872029.21247807,983405.971497195,972574.453868874,1293252.38455101,1433411.38861751,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",519784.696923794,255673,1096490.38816366
"1142","170516_Smp_EtACpH8_2","Succinic Acid",12.325,"Bad IRcomparable to blk",255673,-193108,7559,49.61538462,"170516_Smp_EtACpH8_2 Succinic Acid","170516","Smp","EtACpH8","2",255673,247528.772095789,252664.69419463,268687.969951624,394218.612052435,329014.679794443,242933.676868737,203960.329923358,202195.30287221,195859.244366236,168854.720838571,341282.705214999,189017.387080736,189318.441383806,202455.058567734,236984.973232645,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",329014.679794443,255673,242933.676868737
"1143","170516_Smp_EtACpH8_3","Succinic Acid",11.9,"Bad IRcomparable to blk",255673,-134600,13763,26.55692038,"170516_Smp_EtACpH8_3 Succinic Acid","170516","Smp","EtACpH8","3",255673,254736.743810436,246440.25613553,247128.209905557,355448.247023206,296100.056437072,251778.531883519,201309.679874659,195801.200541165,216103.708144556,174444.590518817,356440.503808728,195020.817313557,186284.513679841,212420.072555584,241734.278450587,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",296100.056437072,255673,251778.531883519
"1144","170516_Smp_SPEpH2_1","Succinic Acid",12.12,"Bad IR",1323855,1068182,114214,13.42910906,"170516_Smp_SPEpH2_1 Succinic Acid","170516","Smp","SPEpH2","1",1323855,881053.787138537,943049.454837303,912347.149601429,723064.823430794,825056.747458312,847898.060076366,1478735.13291212,702169.303665877,934403.919284231,1275311.35599174,888232.684827202,942939.261241215,857828.741965074,885994.222470646,836833.320721521,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",825056.747458312,1323855,847898.060076366
"1145","170516_Smp_SPEpH2_2","Succinic Acid",12.085,"Bad IR",1133672,877999,96450,12.39487006,"170516_Smp_SPEpH2_2 Succinic Acid","170516","Smp","SPEpH2","2",1133672,611187.647472506,789416.039534787,854664.518817513,639925.975171222,654093.442685503,778839.002538032,1348736.99290295,625334.571582285,832425.684895956,1092102.06221215,705550.753036467,772763.659087455,708936.600147099,780709.14181372,728450.580297508,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",654093.442685503,1133672,778839.002538032
"1146","170516_Smp_SPEpH2_3","Succinic Acid",12.095,"Bad IR",1583995,1328322,159012,9.536336325,"170516_Smp_SPEpH2_3 Succinic Acid","170516","Smp","SPEpH2","3",1583995,1024843.69588709,1233536.43233399,1256471.58539318,840706.770804472,971115.044645386,961545.583820116,1758715.42455331,860834.83033201,1117147.02303735,1525912.43854813,951576.441603985,1177897.87110194,1565834.85677009,1149967.63209525,995076.900206597,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",971115.044645386,1583995,961545.583820116
"1147","170516_Smp_SPEpH5_1","Succinic Acid",12.14,NA,1274907,1019234,137199,8.129903008,"170516_Smp_SPEpH5_1 Succinic Acid","170516","Smp","SPEpH5","1",1274907,914184.501081347,1139133.73591642,1034113.24944391,774763.499154689,830253.093575971,881145.676143686,1533185.18570495,656257.272647171,934441.092447881,1228158.20081003,1178641.02515152,960596.255143098,1760857.75544522,932463.550287967,890700.481771629,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",830253.093575971,1274907,881145.676143686
"1148","170516_Smp_SPEpH5_2","Succinic Acid",12.15,NA,792825,537152,62060,4.670022207,"170516_Smp_SPEpH5_2 Succinic Acid","170516","Smp","SPEpH5","2",792825,536721.548039703,652825.957904585,568276.158175966,488922.048562704,485801.937235629,526527.04578629,879023.25250692,400864.880935733,524454.705720902,763753.376173486,731006.080141127,511974.325987258,435333.63110333,552188.491189621,531951.164087503,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",485801.937235629,792825,526527.04578629
"1149","170516_Smp_SPEpH5_3","Succinic Acid",12.17,NA,1284650,1028977,84815,8.587117819,"170516_Smp_SPEpH5_3 Succinic Acid","170516","Smp","SPEpH5","3",1284650,922998.962986242,1010230.29258452,937951.814934266,835742.005576653,707979.79132316,875842.993164595,1450089.65623934,669050.152096338,886246.271733021,1237543.94059379,1110667.07411782,825124.939618804,750475.383330027,916029.068452099,871098.288035616,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",707979.79132316,1284650,875842.993164595
"1150","170516_Smp_SPEpH8_1","Succinic Acid",12.245,"comparable to blk",255673,216671,47435,7.973665553,"170516_Smp_SPEpH8_1 Succinic Acid","170516","Smp","SPEpH8","1",255673,126197.714625785,146801.761182261,159815.200629463,128259.389821014,140124.300024229,120945.18132904,143179.809091686,103262.737361401,105326.982550078,246297.880296918,203144.327919308,102250.827553879,91182.8324575045,104186.798942176,123485.505193152,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",140124.300024229,255673,120945.18132904
"1151","170516_Smp_SPEpH8_2","Succinic Acid",12.28,"Bad IRcomparable to blk",255673,-59213,19767,12.28335626,"170516_Smp_SPEpH8_2 Succinic Acid","170516","Smp","SPEpH8","2",255673,166416.653566602,196759.437506039,187534.385157083,204697.320582283,198249.417551374,147698.3365378,152911.386975311,411277.246312173,170657.776499231,158815.001408667,384730.551057999,193222.107479902,360627.555203131,163023.726580249,161229.280428631,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",198249.417551374,255673,147698.3365378
"1152","170516_Smp_SPEpH8_3","Succinic Acid",12.255,"Bad IRcomparable to blk",255673,171635,28844,52.54002213,"170516_Smp_SPEpH8_3 Succinic Acid","170516","Smp","SPEpH8","3",255673,217071.899324869,233068.089625024,340389.72595688,176049.904020879,171733.244738991,175964.115536404,159576.119232723,457359.330064627,196116.33160545,173518.399295003,617219.14180518,936720.72892656,578394.465529828,281761.492613031,198869.232564471,"d3-Cysteic Acid.Norm.Area","inj.vol.Norm.Area","d4 Succinic Acid.Norm.Area",171733.244738991,255673,175964.115536404
"1153","170516_Smp_EtACpH2_1","Creatine",11.265,"Bad IRcomparable to blkbad S/N",2836684,-1907290,38816,2.675284974,"170516_Smp_EtACpH2_1 Creatine","170516","Smp","EtACpH2","1",2836684,5210848.87265903,2076334.75840544,2225824.17622881,3324937.63110278,3156504.29567507,2430573.29863273,2176223.48345961,2886769.60679125,2760829.6236401,2201824.75663958,4803616.86755769,2720869.21623795,2554238.00093875,2786538.36129974,2545856.19645783,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1154","170516_Smp_EtACpH2_2","Creatine",11.105,"Bad IRcomparable to blkbad S/N",2836684,374455,273236,2.675451979,"170516_Smp_EtACpH2_2 Creatine","170516","Smp","EtACpH2","2",2836684,11539478.7335935,4108351.5299863,3267146.12847744,5851246.98249704,5989797.48965161,3715402.40179882,3790444.8515619,79327129.0820485,4505038.34987044,3375922.34733254,7799431.5524747,4437236.71638137,4019947.50563442,3458817.47902911,3942287.89196792,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1155","170516_Smp_EtACpH2_3","Creatine",11.03,"Bad IRcomparable to blk",2836684,3264031,478899,4.611587334,"170516_Smp_EtACpH2_3 Creatine","170516","Smp","EtACpH2","3",2836684,9367436.42830591,2517808.50910942,2486901.05172166,3421524.7097233,3081083.23866001,4285242.35974725,2484124.03659596,7572958128.03196,4253324.79084254,3364702.45255532,7267261.91334143,4165954.81161985,3777970.86652063,3538982.18123087,4110769.43704234,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1156","170516_Smp_EtACpH5_1","Creatine",11.225,"Bad IRcomparable to blkbad S/N",2836684,-2087059,29804,3.517681674,"170516_Smp_EtACpH5_1 Creatine","170516","Smp","EtACpH5","1",2836684,9754807.51568286,2213754.12616847,2607412.50734285,3221229.43626249,3003444.59875292,8565364.16742312,2119421.78007854,15491385.9499751,7654700.58143925,5963599.66155311,12686907.2862458,6761797.94847099,6695634.37252522,9312589.95419648,7694584.76392322,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1157","170516_Smp_EtACpH5_2","Creatine",11.05,"Bad IRcomparable to blkbad S/N",2836684,-2662889,24922,1.076509976,"170516_Smp_EtACpH5_2 Creatine","170516","Smp","EtACpH5","2",2836684,3553942.59091997,2733750.91048173,2891628.40653489,4049557.37977807,4454990.03696909,4509474.51548458,2439048.06327529,3066614.50476216,3303049.04195541,2724617.57368067,5458143.01680472,3088270.14573543,3045860.72070207,2840519.14096256,3297638.09600218,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1158","170516_Smp_EtACpH5_3","Creatine",11.255,"Bad IRcomparable to blkbad S/N",2836684,-2092896,41636,3.707687169,"170516_Smp_EtACpH5_3 Creatine","170516","Smp","EtACpH5","3",2836684,3357397.18117579,2624116.18683523,2902735.75865424,3797218.8648345,3504974.36492279,3357879.85931545,2325373.87763714,3231609.85184482,3378212.76869282,2597863.4278742,5655695.09154652,2990393.01165149,2873339.80284836,3375316.71109759,3254393.12593973,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1159","170516_Smp_EtACpH8_1","Creatine",11.14,"Bad IRcomparable to blkbad S/N",2836684,-2662894,18741,0.936787464,"170516_Smp_EtACpH8_1 Creatine","170516","Smp","EtACpH8","1",2836684,19619892.8053035,3955310.95277213,3999253.07641053,6951681.84588446,5766995.08046831,12165526.8262885,2777175.09081428,12520755.4512957,13818175.2751481,12063194.7578353,20770106.0126378,10910858.7330322,10790683.3811101,14348595.0695525,15903654.8697323,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1160","170516_Smp_EtACpH8_2","Creatine",11.03,"comparable to blkbad S/N",2836684,-2297981,29078,1.25403713,"170516_Smp_EtACpH8_2 Creatine","170516","Smp","EtACpH8","2",2836684,2746324.0441649,2803306.94045441,2981084.68768409,4373843.26585658,3650407.66110625,2695341.60523292,2262933.53044049,2243350.61008692,2173052.23760738,1873437.88717323,3786521.02240011,2097142.04336684,2100482.23151596,2246232.59146705,2629340.92301288,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1161","170516_Smp_EtACpH8_3","Creatine",10.935,"Bad IRcomparable to blkbad S/N",2836684,-2483328,32814,3.153331311,"170516_Smp_EtACpH8_3 Creatine","170516","Smp","EtACpH8","3",2836684,2826296.26663418,2734246.99336871,2741879.81909601,3943687.26912414,3285220.93648582,2793474.99711533,2233524.65041505,2172408.24316965,2397663.93492598,1935457.31778983,3954696.32736409,2163749.91547911,2066820.89780065,2356794.11239068,2682034.31700776,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1162","170516_Smp_SPEpH2_1","Creatine",11.035,"Bad IRcomparable to blk",2836684,5428272,658085,3.836627946,"170516_Smp_SPEpH2_1 Creatine","170516","Smp","SPEpH2","1",2836684,1887873.8087746,2020714.73065079,1954927.51224264,1549343.70878152,1767886.41853302,1816829.53242588,3168552.66760308,1504569.93326318,2002189.55049524,2732667.33785805,1903256.35762706,2020478.61384727,1838108.45377511,1898459.90306712,1793120.61483894,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1163","170516_Smp_SPEpH2_2","Creatine",11.05,"Bad IRcomparable to blk",2836684,3705254,483144,4.257641146,"170516_Smp_SPEpH2_2 Creatine","170516","Smp","SPEpH2","2",2836684,1529319.08045969,1975283.72288607,2138549.03878488,1601228.37553772,1636678.33674192,1948817.76834534,3374821.50743417,1564717.63777735,2082902.83391792,2732667.33785805,1765435.26904298,1933615.99079349,1773907.36531525,1953497.24720793,1822735.41722884,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1164","170516_Smp_SPEpH2_3","Creatine",11.06,"Bad IRcomparable to blk",2836684,6150752,712352,5.221762194,"170516_Smp_SPEpH2_3 Creatine","170516","Smp","SPEpH2","3",2836684,1835332.63338822,2209068.24896474,2250141.47313563,1505572.58415128,1739113.13438796,1721975.74669944,3149580.58919604,1541618.74869904,2000633.26329797,2732667.33785805,1704122.5929848,2109428.40387055,2804162.06164919,2059409.7724314,1782025.02001941,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1165","170516_Smp_SPEpH5_1","Creatine",11.045,"Bad IRcomparable to blk",2836684,1024585,276994,2.943441979,"170516_Smp_SPEpH5_1 Creatine","170516","Smp","SPEpH5","1",2836684,2034071.9340826,2534586.79145564,2300914.89723215,1723858.4632731,1847323.50398693,1960560.1359048,3411356.18937401,1460180.6290199,2079143.10290039,2732667.33785805,2622491.00349352,2137338.66660419,3917930.50092859,2074743.04689289,1981819.69777707,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1166","170516_Smp_SPEpH5_2","Creatine",11.05,"Bad IRcomparable to blk",2836684,352677,170743,3.693784166,"170516_Smp_SPEpH5_2 Creatine","170516","Smp","SPEpH5","2",2836684,1920360.01359626,2335775.17052642,2033260.66342413,1749336.0481885,1738172.46242905,1883884.64837668,3145096.57996952,1434272.37273333,1876469.93024084,2732667.33785805,2615499.32385968,1831815.82182555,1557599.65441644,1975699.88073249,1903291.8436583,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1167","170516_Smp_SPEpH5_3","Creatine",11,"Bad IRcomparable to blk",2836684,1996434,360064,5.388728211,"170516_Smp_SPEpH5_3 Creatine","170516","Smp","SPEpH5","3",2836684,2038108.73803734,2230727.51900503,2071126.69302533,1845433.36733523,1563316.81498443,1933981.86682919,3201997.52961479,1477354.81387868,1956953.73765984,2732667.33785805,2452505.75524604,1821989.42452624,1657152.93059289,2022718.25167398,1923504.9049142,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,2836684,2836684
"1168","170516_Smp_SPEpH8_1","Creatine",11.075,"Bad IR",12897001,10060317,1061964,6.00217292,"170516_Smp_SPEpH8_1 Creatine","170516","Smp","SPEpH8","1",12897001,6365834.68620648,7405171.68715267,8061613.08520408,6469832.47656581,7068338.21927532,6100879.34410678,7222468.31317851,5208917.7465463,5313045.17596828,12424088.6150952,10247279.1429664,5157873.6323867,4599566.9522682,5255530.50241534,6229021.77375628,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,12897001,12897001
"1169","170516_Smp_SPEpH8_2","Creatine",11.065,"Bad IR",11129774,8293090,901414,4.569125957,"170516_Smp_SPEpH8_2 Creatine","170516","Smp","SPEpH8","2",11129774,7244330.62557477,8565190.97366299,8163612.59901236,8910737.21701688,8630051.71832156,6429498.24909811,6656429.02872713,17903426.6535646,7428952.15286305,6913420.94584938,16747814.9205078,8411206.45533561,15698580.5602601,7096632.15699727,7018517.61176695,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,11129774,11129774
"1170","170516_Smp_SPEpH8_3","Creatine",11.035,"Bad IR",18490456,15653772,1464407,4.623512117,"170516_Smp_SPEpH8_3 Creatine","170516","Smp","SPEpH8","3",18490456,15698796.5225226,16855652.557038,24617230.8012881,12732056.1971827,12419872.2805441,12725851.9120314,11540660.1843895,33076557.0425875,14183274.7315203,12548975.9472243,44637734.0740181,67744319.5898843,41829905.4476726,20377194.6261654,14382366.5169459,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,18490456,18490456
"1171","170516_Smp_EtACpH2_1","Muramic Acid",10.71,"Bad IRcomparable to blk",173607,-17334,9291,0.484273124,"170516_Smp_EtACpH2_1 Muramic Acid","170516","Smp","EtACpH2","1",173607,318907.513221676,127073.106628195,136221.961192207,203488.456001042,193180.220729296,148752.747452918,133186.36488695,176672.273374902,168964.660311577,134753.180306981,293984.636119528,166519.056061028,156321.111773103,170538.052631229,155808.139608943,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",173607,173607,173607
"1172","170516_Smp_EtACpH2_2","Muramic Acid",11.355,"Bad IRcomparable to blk",173607,57802,21421,0.777489954,"170516_Smp_EtACpH2_2 Muramic Acid","170516","Smp","EtACpH2","2",173607,706223.987057762,251433.92216628,199951.576533228,358100.315329576,366579.701082654,227385.166895251,231977.816120903,4854874.52904419,275711.426724287,206608.755488225,477330.542820587,271561.920404536,246023.535441619,211681.994216418,241270.713995945,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",173607,173607,173607
"1173","170516_Smp_EtACpH2_3","Muramic Acid",10.86,"Bad IRcomparable to blkbad S/N",173607,-32244,8254,0.44339161,"170516_Smp_EtACpH2_3 Muramic Acid","170516","Smp","EtACpH2","3",173607,573293.513133258,154091.601969398,152200.044448463,209399.651241003,188564.400481001,262259.761872891,152030.08922436,463470214.42404,260306.384836591,205922.09025777,444761.397106433,254959.282380726,231214.399708973,216588.128792966,251581.899731027,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",173607,173607,173607
"1174","170516_Smp_EtACpH5_1","Muramic Acid",11.015,"Bad IRcomparable to blk",173607,14086,10844,1.60913736,"170516_Smp_EtACpH5_1 Muramic Acid","170516","Smp","EtACpH5","1",173607,597000.88849345,135483.265877246,159575.42791593,197141.443580329,183812.862643741,524206.142458527,129710.061809527,948083.410283743,468472.908452941,364976.376093795,776447.398879561,413826.656913567,409777.400835266,569936.871423884,470913.84768639,"inj.vol.Norm.Area","inj.vol.Norm.Area","inj.vol.Norm.Area",173607,173607,173607
