"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area","D-Phenylalanine.Norm.Area","D-Tryptophan.Norm.Area","Vitamin B2_IS.Norm.Area","D8-Arachidonic Acid.Norm.Area","D5-EPA.Norm.Area","D5-DHA.Norm.Area","D6-Tocopherol.Norm.Area","D3-Pyridoxal.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"53","170724_Smp_SPEpH8-spikeafter2_b","Dimethyl glycine",0.84,"Bad IR",23193388,23118856,9665947,2.947371498,"170724_Smp_SPEpH8-spikeafter2_b Dimethyl glycine","170724","Smp","SPEpH8-spikeafter2","b",23193388,17759983.6327134,18444521.4506324,25454023.38327,23798473.4418905,23010906.6446427,21059625.8883525,22928665.2680885,23062968.6510574,21097994.0008757,45617210.9098397,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",45617210.9098397,23193388,45617210.9098397
"54","170724_Smp_SPEpH8-spikeafter2_c","Dimethyl glycine",0.845,"Bad IR",23980354,23905822,9958974,2.990258112,"170724_Smp_SPEpH8-spikeafter2_c Dimethyl glycine","170724","Smp","SPEpH8-spikeafter2","c",23980354,15594010.7698158,16844123.8390591,26119762.5363447,26265324.9876341,23307934.4066685,21138371.3729453,23841020.8598865,23404399.8318187,15734952.2283407,43494620.9201958,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",43494620.9201958,23980354,43494620.9201958
"55","170724_Smp_SPEpH8-spikeafter3_a","Dimethyl glycine",0.85,"Bad IR",16356735,16282203,6770326,2.950231421,"170724_Smp_SPEpH8-spikeafter3_a Dimethyl glycine","170724","Smp","SPEpH8-spikeafter3","a",16356735,17341640.8378964,14486817.5175704,15223422.7401948,15476336.5425745,13684829.1030953,16084994.7368742,14721907.1952587,16768832.7899247,49167180.3095768,21749453.9635034,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",21749453.9635034,16356735,21749453.9635034
"56","170724_Smp_SPEpH8-spikeafter3_b","Dimethyl glycine",0.84,"Bad IR",17205982,17131450,7060434,3.281264297,"170724_Smp_SPEpH8-spikeafter3_b Dimethyl glycine","170724","Smp","SPEpH8-spikeafter3","b",17205982,14981534.1943102,14093729.3003255,16435217.1192113,17060235.3568036,15320031.1125375,15723682.674643,15452935.489867,17423239.7921048,25480074.0520351,25508182.9310882,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",25508182.9310882,17205982,25508182.9310882
"57","170724_Smp_SPEpH8-spikeafter3_c","Dimethyl glycine",0.85,"Bad IR",17331452,17256920,7376977,3.135245474,"170724_Smp_SPEpH8-spikeafter3_c Dimethyl glycine","170724","Smp","SPEpH8-spikeafter3","c",17331452,13045819.6448151,13173639.041528,16598058.260967,17787009.9896517,16932197.3026407,15575692.6587561,15472302.1614918,18317860.3412152,16439446.8271223,27921827.5881791,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",27921827.5881791,17331452,27921827.5881791
"58","170724_Smp_SPEpH8-spikebefore_1","Dimethyl glycine",0.83,NA,1057735,983203,339082,4.145151936,"170724_Smp_SPEpH8-spikebefore_1 Dimethyl glycine","170724","Smp","SPEpH8-spikebefore","1",1057735,1439724.64910765,1812451.53546172,1112768.01262496,925446.171333504,1150176.81054131,2050790.14230062,1847127.87560573,1991033.6934722,1232171.41216685,1171340.59541611,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",1171340.59541611,1057735,1171340.59541611
"59","170724_Smp_SPEpH8-spikebefore_2","Dimethyl glycine",0.84,"Bad IR",1073237,998705,292883,3.266298211,"170724_Smp_SPEpH8-spikebefore_2 Dimethyl glycine","170724","Smp","SPEpH8-spikebefore","2",1073237,1895965.95441308,1540344.30561024,1064633.91254885,861003.862860875,938218.205768751,2109555.98855825,1600168.30179402,1817427.83676044,1817276.40623826,1013758.84625428,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",1013758.84625428,1073237,1013758.84625428
"60","170724_Smp_SPEpH8-spikebefore_3","Dimethyl glycine",0.84,NA,1132848,1058316,347385,4.172798397,"170724_Smp_SPEpH8-spikebefore_3 Dimethyl glycine","170724","Smp","SPEpH8-spikebefore","3",1132848,1525977.73870813,1149862.51993903,959442.426006452,882291.928688179,851126.530985151,1590476.85019747,1173492.93538557,1400148.83717272,2256450.70590817,1098479.76625608,"D3-Pyridoxal.Norm.Area","inj.vol.Norm.Area","D3-Pyridoxal.Norm.Area",1098479.76625608,1132848,1098479.76625608
"61","170724_Smp_SPEpH8-nospike_1","Adenosyl Homocysteine",0.955,NA,308263,307317,88386,2.178737269,"170724_Smp_SPEpH8-nospike_1 Adenosyl Homocysteine","170724","Smp","SPEpH8-nospike","1",308263,425286.629334696,510748.347466748,268848.297988764,289348.008404125,328817.006371907,635978.706771994,556079.098671407,692995.2125378,325643.847865852,295440.185896877,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",425286.629334696,295440.185896877,425286.629334696
"62","170724_Smp_SPEpH8-nospike_2","Adenosyl Homocysteine",0.96,NA,250022,249076,79334,2.466186625,"170724_Smp_SPEpH8-nospike_2 Adenosyl Homocysteine","170724","Smp","SPEpH8-nospike","2",250022,367811.283768883,263112.535816797,193635.191154405,195135.679530531,167187.60608997,286108.330612637,225836.419390614,247629.732714263,680945.905429815,244657.193466888,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",367811.283768883,244657.193466888,367811.283768883
"63","170724_Smp_SPEpH8-nospike_3","Adenosyl Homocysteine",0.96,"Bad IR",347979,347033,121109,1.789334307,"170724_Smp_SPEpH8-nospike_3 Adenosyl Homocysteine","170724","Smp","SPEpH8-nospike","3",347979,497429.461798431,332339.58268189,278628.399045798,308602.975853364,256619.20966434,272496.673762903,285593.183157842,301712.911692901,596455.416328212,375548.133105971,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",497429.461798431,375548.133105971,497429.461798431
"64","170724_Smp_SPEpH8-spikeafter1_a","Adenosyl Homocysteine",0.965,NA,137968112,137967166,52558084,2.572063352,"170724_Smp_SPEpH8-spikeafter1_a Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter1","a",137968112,133973231.096231,108547466.070556,121191346.854752,139790487.521223,138461238.490632,150150694.690909,299087019.248269,286714780.888941,335467067.925244,163281404.623276,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",133973231.096231,163281404.623276,133973231.096231
"65","170724_Smp_SPEpH8-spikeafter1_b","Adenosyl Homocysteine",0.96,NA,129411280,129410334,51238840,2.61376649,"170724_Smp_SPEpH8-spikeafter1_b Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter1","b",129411280,107698035.964096,93276061.5516721,125130490.631736,136444709.847533,133150177.614354,128865726.043492,305282280.009868,259223948.110677,162491429.416596,161750783.342709,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",107698035.964096,161750783.342709,107698035.964096
"66","170724_Smp_SPEpH8-spikeafter1_c","Adenosyl Homocysteine",0.96,NA,125043984,125043038,48240376,2.489274681,"170724_Smp_SPEpH8-spikeafter1_c Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter1","c",125043984,90283258.2462237,83465156.6831816,118421408.545258,122830953.306035,137247906.823388,128536605.161785,320447425.650999,280222524.082788,111827558.206168,159990030.086079,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",90283258.2462237,159990030.086079,90283258.2462237
"67","170724_Smp_SPEpH8-spikeafter2_a","Adenosyl Homocysteine",0.97,NA,61655056,61654110,24278608,2.608381572,"170724_Smp_SPEpH8-spikeafter2_a Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter2","a",61655056,54401852.2608318,50724863.223159,63026878.6052646,57888453.548031,50036715.9399436,60543986.9747296,61159125.4883069,61357816.9082759,122193059.221697,100564442.282826,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",54401852.2608318,100564442.282826,54401852.2608318
"68","170724_Smp_SPEpH8-spikeafter2_b","Adenosyl Homocysteine",0.96,NA,52295036,52294090,22178972,2.541009914,"170724_Smp_SPEpH8-spikeafter2_b Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter2","b",52295036,40044127.3794135,41587581.4807044,57392178.7180445,53659345.7320124,51883588.1749673,47483959.3929927,51698155.3374884,52000974.4102033,47570469.4718848,102854903.59363,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",40044127.3794135,102854903.59363,40044127.3794135
"69","170724_Smp_SPEpH8-spikeafter2_c","Adenosyl Homocysteine",0.975,NA,55285696,55284750,21315676,2.494520156,"170724_Smp_SPEpH8-spikeafter2_c Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter2","c",55285696,35951334.9486319,38833417.970084,60218012.2602253,60553600.360009,53735460.9525369,48733624.768832,54964469.3147293,53957857.9267169,36276269.5442513,100275016.366697,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",35951334.9486319,100275016.366697,35951334.9486319
"70","170724_Smp_SPEpH8-spikeafter3_a","Adenosyl Homocysteine",0.97,NA,28494092,28493146,11591076,2.608682341,"170724_Smp_SPEpH8-spikeafter3_a Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter3","a",28494092,30209837.6886326,25236620.3360794,26519816.3395079,26960402.3826932,23839524.1756911,28020709.5029667,25646156.0352456,29211982.9690175,85651210.9000769,37888425.9105397,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",30209837.6886326,37888425.9105397,30209837.6886326
"71","170724_Smp_SPEpH8-spikeafter3_b","Adenosyl Homocysteine",0.965,NA,27376222,27375276,9879484,2.555435255,"170724_Smp_SPEpH8-spikeafter3_b Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter3","b",27376222,23836931.0164353,22424355.7928641,26149867.6724019,27144326.3453434,24375509.2143961,25017754.1484457,24586971.7010211,27721898.1461154,40541026.0120551,40585749.6967091,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",23836931.0164353,40585749.6967091,23836931.0164353
"72","170724_Smp_SPEpH8-spikeafter3_c","Adenosyl Homocysteine",0.97,NA,25706090,25705144,9973188,2.578580424,"170724_Smp_SPEpH8-spikeafter3_c Adenosyl Homocysteine","170724","Smp","SPEpH8-spikeafter3","c",25706090,19349620.2114736,19539202.5335807,24618317.0043491,26381775.7234008,25113913.5808956,23101939.6008092,22948590.33568,27169135.4272399,24383063.7899364,41413784.1968588,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",19349620.2114736,41413784.1968588,19349620.2114736
"73","170724_Smp_SPEpH8-spikebefore_1","Adenosyl Homocysteine",0.96,NA,61246900,61245954,26734614,2.739912139,"170724_Smp_SPEpH8-spikebefore_1 Adenosyl Homocysteine","170724","Smp","SPEpH8-spikebefore","1",61246900,83365560.9499838,104947872.526928,64433521.8106989,53586871.107646,66599634.2160775,118748588.981618,106955765.181673,115288462.158029,71347435.0984335,67825098.265058,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",83365560.9499838,67825098.265058,83365560.9499838
"74","170724_Smp_SPEpH8-spikebefore_2","Adenosyl Homocysteine",0.96,NA,99711968,99711022,46287136,2.598774089,"170724_Smp_SPEpH8-spikebefore_2 Adenosyl Homocysteine","170724","Smp","SPEpH8-spikebefore","2",99711968,176149812.739895,143109827.661542,98912675.0380256,79993877.9798497,87167684.0349625,195993968.923293,148667936.814608,168853017.83424,168838948.77458,94185990.2681549,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",176149812.739895,94185990.2681549,176149812.739895
"75","170724_Smp_SPEpH8-spikebefore_3","Adenosyl Homocysteine",0.96,NA,107058024,107057078,48204372,2.600012823,"170724_Smp_SPEpH8-spikebefore_3 Adenosyl Homocysteine","170724","Smp","SPEpH8-spikebefore","3",107058024,144210133.551969,108665954.529057,90670602.1196285,83379615.3380731,80434378.2936855,150305520.9524,110899109.88971,132318870.504789,213242335.977937,103810107.957429,"d4-Tryptamine.Norm.Area","D3-Pyridoxal.Norm.Area","d4-Tryptamine.Norm.Area",144210133.551969,103810107.957429,144210133.551969
"76","170724_Smp_SPEpH8-nospike_1","Adenosyl Methionine",0.86,NA,259393,259315,69815,1.605621685,"170724_Smp_SPEpH8-nospike_1 Adenosyl Methionine","170724","Smp","SPEpH8-nospike","1",259393,357864.468466909,429777.644720392,226226.847076034,243476.667468918,276688.508623571,535154.801859801,467921.955089233,583132.283685741,274018.401914816,248603.030984415,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",226226.847076034,248603.030984415,226226.847076034
"77","170724_Smp_SPEpH8-nospike_2","Adenosyl Methionine",0.895,"Bad IR",246752,246674,66336,1.479727744,"170724_Smp_SPEpH8-nospike_2 Adenosyl Methionine","170724","Smp","SPEpH8-nospike","2",246752,363000.735505433,259671.326674718,191102.665716344,192583.52943148,165000.984625002,282366.362941379,222882.738948863,244391.020817007,672039.9167138,241457.358961777,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",191102.665716344,241457.358961777,191102.665716344
"78","170724_Smp_SPEpH8-nospike_3","Adenosyl Methionine",0.89,"Bad IR",201270,201192,45566,1.504631187,"170724_Smp_SPEpH8-nospike_3 Adenosyl Methionine","170724","Smp","SPEpH8-nospike","3",201270,287711.69460275,192224.208375747,161157.822385684,178495.026855088,148427.773886188,157611.251047504,165186.232428333,174509.834606198,344988.006875068,217215.90311553,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",161157.822385684,217215.90311553,161157.822385684
"79","170724_Smp_SPEpH8-spikeafter1_a","Adenosyl Methionine",0.87,"overloaded?",653726208,653726130,133838440,1.770032247,"170724_Smp_SPEpH8-spikeafter1_a Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter1","a",653726208,634797498.265734,514324088.035017,574233846.309138,662361062.980412,656062760.309891,711450224.591416,1417146470.44814,1358523819.53359,1589523920.01746,773666696.847225,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",574233846.309138,773666696.847225,574233846.309138
"80","170724_Smp_SPEpH8-spikeafter1_b","Adenosyl Methionine",0.87,"overloaded?",557129664,557129586,133738808,1.887257967,"170724_Smp_SPEpH8-spikeafter1_b Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter1","b",557129664,463651782.055912,401563610.463681,538700399.237333,587409346.01631,573226025.70522,554780994.761253,1314273485.95154,1115987347.56085,699543312.404822,696354750.339078,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",538700399.237333,696354750.339078,538700399.237333
"81","170724_Smp_SPEpH8-spikeafter1_c","Adenosyl Methionine",0.875,"overloaded?",484221760,484221682,132192608,1.928959111,"170724_Smp_SPEpH8-spikeafter1_c Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter1","c",484221760,349613926.300692,323211431.489627,458576422.736691,475651994.519994,531480370.925616,497746626.306024,1240904292.01453,1085136921.12537,433042320.94119,619547230.28286,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",458576422.736691,619547230.28286,458576422.736691
"82","170724_Smp_SPEpH8-spikeafter2_a","Adenosyl Methionine",0.89,NA,96580008,96579930,35792360,2.042587156,"170724_Smp_SPEpH8-spikeafter2_a Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter2","a",96580008,85218174.590028,79458328.5414842,98728909.4330153,90679786.3710717,78380375.2570346,94839565.8966116,95803154.0662892,96114395.676874,191410200.603434,157529897.307868,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",98728909.4330153,157529897.307868,98728909.4330153
"83","170724_Smp_SPEpH8-spikeafter2_b","Adenosyl Methionine",0.88,NA,74048784,74048706,30956064,2.080152441,"170724_Smp_SPEpH8-spikeafter2_b Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter2","b",74048784,56701728.6074089,58887230.4848797,81266241.8892278,75980620.8316046,73466181.6451012,67236390.3250107,73203612.2469468,73632398.3387385,67358886.9639978,145640602.284805,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",81266241.8892278,145640602.284805,81266241.8892278
"84","170724_Smp_SPEpH8-spikeafter2_c","Adenosyl Methionine",0.89,NA,63908872,63908794,25984652,2.00433667,"170724_Smp_SPEpH8-spikeafter2_c Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter2","c",63908872,41558837.6324545,44890453.0092666,69610505.3580798,69998436.7483945,62116839.3335715,56334842.6950673,63537542.0431166,62373924.6338282,41934453.8403035,115915393.12044,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",69610505.3580798,115915393.12044,69610505.3580798
"85","170724_Smp_SPEpH8-spikeafter3_a","Adenosyl Methionine",0.88,NA,109105864,109105786,32094508,2.055905256,"170724_Smp_SPEpH8-spikeafter3_a Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter3","a",109105864,115675573.81081,96632777.9880795,101546224.910179,103233259.573648,91283199.4273645,107293249.429187,98200918.7204242,111854718.549654,327964455.505341,145077423.227574,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",101546224.910179,145077423.227574,101546224.910179
"86","170724_Smp_SPEpH8-spikeafter3_b","Adenosyl Methionine",0.88,NA,93429824,93429746,32050416,2.064944084,"170724_Smp_SPEpH8-spikeafter3_b Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter3","b",93429824,81350898.9503991,76530049.1441323,89244510.5922868,92638408.3619717,83188963.6127077,85380823.0721006,83910644.7456257,94609550.753113,138358789.064676,138511422.469893,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",89244510.5922868,138511422.469893,89244510.5922868
"87","170724_Smp_SPEpH8-spikeafter3_c","Adenosyl Methionine",0.88,NA,79927888,79927810,27718010,2.028986667,"170724_Smp_SPEpH8-spikeafter3_c Adenosyl Methionine","170724","Smp","SPEpH8-spikeafter3","c",79927888,60163730.7387158,60753198.6277707,76545677.8635767,82028796.1047788,78086635.1878291,71830809.0027011,71354000.4764674,84476931.8665446,75814205.5714771,128767786.347231,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",76545677.8635767,128767786.347231,76545677.8635767
"88","170724_Smp_SPEpH8-spikebefore_1","Adenosyl Methionine",0.91,NA,19456148,19456070,4471695,2.101743215,"170724_Smp_SPEpH8-spikebefore_1 Adenosyl Methionine","170724","Smp","SPEpH8-spikebefore","1",19456148,26482527.1474296,33338525.544461,20468434.1005045,17022805.9726661,21156537.5562497,37722564.2770088,33976367.7317198,36623394.5299927,22664759.4685693,21545827.6249004,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",20468434.1005045,21545827.6249004,20468434.1005045
"89","170724_Smp_SPEpH8-spikebefore_2","Adenosyl Methionine",0.93,NA,20128296,20128218,10305465,2.1070658,"170724_Smp_SPEpH8-spikebefore_2 Adenosyl Methionine","170724","Smp","SPEpH8-spikebefore","2",20128296,35558375.2110196,28888778.643708,19966947.2105614,16147915.7062299,17596051.7185881,39564203.774444,30010762.9799638,34085412.1288717,34082572.0866685,19012797.8536191,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",19966947.2105614,19012797.8536191,19966947.2105614
"90","170724_Smp_SPEpH8-spikebefore_3","Adenosyl Methionine",0.93,NA,28410720,28410642,11238909,2.046914288,"170724_Smp_SPEpH8-spikebefore_3 Adenosyl Methionine","170724","Smp","SPEpH8-spikebefore","3",28410720,38270029.3955322,28837427.5211522,24061877.7818295,22127018.7564614,21345421.0594806,39887604.0364128,29430055.2317853,35114363.5962105,56589577.065378,27548798.307246,"D-Phenylalanine.Norm.Area","D3-Pyridoxal.Norm.Area","D-Phenylalanine.Norm.Area",24061877.7818295,27548798.307246,24061877.7818295
"91","170724_Smp_SPEpH8-nospike_1","Monesin",12.155,"Bad IRtoo small",50,-6,27,0.01595359,"170724_Smp_SPEpH8-nospike_1 Monesin","170724","Smp","SPEpH8-nospike","1",50,68.98113450766,82.842953495351,43.606968398537,46.9320042308232,53.3338425908894,103.155212719657,90.1955633130487,112.403242124063,52.8191589431511,47.920150309456,"D5-EPA.Norm.Area","d4-Tryptamine.Norm.Area","D5-EPA.Norm.Area",90.1955633130487,68.98113450766,90.1955633130487
